Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Endochondral ossification	5/66	0.03835902235027192	0.13176110279424258	0	0	2.8409924044693393	9.263810062200461	SCIN;TGFB1;CHST11;MMP9;RUNX2
Lipid metabolism regulation by peroxisome proliferator-activated receptor alpha (PPAR-alpha)	7/112	0.03931453433129065	0.13372241791957926	0	0	2.313704368641532	7.487519839080673	MED12;CPT1A;GLIPR1;TXNRD1;FHL2;PLIN2;MED15
BAD phosphorylation regulation	3/27	0.039508896203512056	0.13372241791957926	0	0	4.325311942959002	13.976075166558797	PRKAR1A;BAX;BCL2L1
CTCF pathway	3/27	0.039508896203512056	0.13372241791957926	0	0	4.325311942959002	13.976075166558797	TGFB1;CDKN2A;MDM2
EGFR downregulation	3/27	0.039508896203512056	0.13372241791957926	0	0	4.325311942959002	13.976075166558797	CLTC;CLTA;GRB2
Polo-like kinase 1 (PLK1) pathway	4/46	0.04020274172497009	0.1350812121958995	0	0	3.2982993197278914	10.600140595363916	GOLGA2;RAB1A;PPP1R12A;PPP2R1A
Syndecan 1 pathway	4/46	0.04020274172497009	0.1350812121958995	0	0	3.2982993197278914	10.600140595363916	COL16A1;TGFB1;CCL5;MMP9
Cell cycle: G1/S checkpoint	3/28	0.043351868339497696	0.14289073528441093	0	0	4.152085561497326	13.030928070223332	CDKN2B;TGFB1;CDKN2A
Activation of chaperones by ATF6 alpha	2/12	0.04345486646636306	0.14289073528441093	0	0	6.913167259786477	21.67991673463532	CALR;ATF6
Caspase-mediated cleavage of cytoskeletal proteins	2/12	0.04345486646636306	0.14289073528441093	0	0	6.913167259786477	21.67991673463532	CASP7;CASP3
D4-GDI signaling pathway	2/12	0.04345486646636306	0.14289073528441093	0	0	6.913167259786477	21.67991673463532	APAF1;CASP3
Facilitative sodium-independent glucose transporters	2/12	0.04345486646636306	0.14289073528441093	0	0	6.913167259786477	21.67991673463532	SLC2A6;SLC2A8
Rab GTPases mark targets in the endocytotic machinery	2/12	0.04345486646636306	0.14289073528441093	0	0	6.913167259786477	21.67991673463532	RAB1A;RAB11A
NFAT involvement in hypertrophy of the heart	5/69	0.04509411515534115	0.14775518582813907	0	0	2.707401610017889	8.390247133977846	PRKAR1A;ATP2A2;NFATC1;GRB2;CALR
HES/HEY pathway	4/48	0.04590425365053805	0.14882642236174443	0	0	3.148051948051948	9.699769773585246	CD4;NOTCH1;HIF1A;RUNX2
Intestinal immune network for IgA production	4/48	0.04590425365053805	0.14882642236174443	0	0	3.148051948051948	9.699769773585246	IL10;TGFB1;CD80;ICOS
Presenilin action in Notch and Wnt signaling	4/48	0.04590425365053805	0.14882642236174443	0	0	3.148051948051948	9.699769773585246	NCSTN;ADAM17;NOTCH1;PSEN1
Sema4D in semaphorin signaling	3/29	0.04737420438728505	0.15305512186661324	0	0	3.9921842863019332	12.17487423312067	MYH9;RHOC;MYL12B
Angiopoietin receptor Tie2-mediated signaling	4/49	0.048915107751057584	0.1563929396608208	0	0	3.0779365079365077	9.28819351703167	PXN;FYN;PTPN11;GRB2
Interleukin-5 signaling pathway	4/49	0.048915107751057584	0.1563929396608208	0	0	3.0779365079365077	9.28819351703167	LYN;CD4;PTPN11;GRB2
Muscle contraction	4/49	0.048915107751057584	0.1563929396608208	0	0	3.0779365079365077	9.28819351703167	ITGA1;PXN;NEB;MYL12B
Activation of DNA fragmentation factor	2/13	0.050416611891159493	0.15891537132229835	0	0	6.284373989000324	18.774156025084668	H1F0;CASP3
HIV life cycle early phase	2/13	0.050416611891159493	0.15891537132229835	0	0	6.284373989000324	18.774156025084668	CD4;CCR5
Interleukin-22 soluble receptor signaling pathway	2/13	0.050416611891159493	0.15891537132229835	0	0	6.284373989000324	18.774156025084668	TYK2;JAK3
Platelet adhesion to exposed collagen	2/13	0.050416611891159493	0.15891537132229835	0	0	6.284373989000324	18.774156025084668	LYN;FYN
Gap junction trafficking and regulation	3/30	0.05157313194498592	0.15891537132229835	0	0	3.844127550009903	11.396894225069811	GJB2;CLTC;CLTA
MicroRNAs in muscle cell differentiation	3/30	0.05157313194498592	0.15891537132229835	0	0	3.844127550009903	11.396894225069811	PRKCH;PRKAR1A;ID2
Nectin adhesion pathway	3/30	0.05157313194498592	0.15891537132229835	0	0	3.844127550009903	11.396894225069811	RAP1B;RAPGEF1;IQGAP1
Tumor necrosis factor (TNF) pathway	3/30	0.05157313194498592	0.15891537132229835	0	0	3.844127550009903	11.396894225069811	CASP3;TNFRSF1B;AGFG1
p38-alpha and p38-beta regulation	3/30	0.05157313194498592	0.15891537132229835	0	0	3.844127550009903	11.396894225069811	LYN;MAP2K3;FYN
Immunoregulatory interactions between a lymphoid and a non-lymphoid cell	7/119	0.051595899779967	0.15891537132229835	0	0	2.1683123877917416	6.427556753750294	CD3G;KLRC1;CD3E;ITGAL;B2M;HCST;ICAM1
Signaling by NOTCH	7/119	0.051595899779967	0.15891537132229835	0	0	2.1683123877917416	6.427556753750294	ADAM17;NCSTN;NOTCH1;PSEN2;ATP2A2;PSEN1;HIF1A
Interleukin-1 regulation of extracellular matrix	7/120	0.05352663101384333	0.16431430915877487	0	0	2.149012567324955	6.291397557710775	SRGN;SCIN;IFNG;CCL5;TXNRD1;CCL4;ICAM1
M phase pathway	6/96	0.054223569484991845	0.16590257683487572	0	0	2.3113500597371566	6.7367524221580615	PPP1CC;PPP2R1A;CENPL;B9D2;MAPRE1;CENPA
Myc repressed pathway	5/73	0.05510531616380243	0.16794726307273414	0	0	2.5476165421445858	7.38428969345948	CDKN2B;LGALS1;CCL5;ID2;TJP2
Type I interferon (interferon-alpha/beta) pathway	4/51	0.05525537659535842	0.16794726307273414	0	0	2.9466565349544074	8.532897435253492	PTPN11;TYK2;PTPN13;PTPN3
Alpha-V beta-3 integrin/OPN pathway	3/31	0.055945601238291044	0.16948765752190467	0	0	3.706646294881589	10.687652990867154	PTK2B;MMP9;CD44
G alpha (i) signaling events	10/199	0.056174858364133835	0.16962604290346295	0	0	1.8381945638263328	5.2926878402671615	CCR1;ANXA1;GNG2;CCL5;GPR55;CCR8;NMUR1;CXCR6;CCR5;CCR2
Signaling by PDGF	7/122	0.057522270618162105	0.1711560408727677	0	0	2.111419873546171	6.029334889042309	PRKAR1A;ITPR1;MDM2;NCK2;RAPGEF1;GRB2;PTPN11
Adhesion and diapedesis of lymphocytes	2/14	0.05774643957345664	0.1711560408727677	0	0	5.760379596678529	16.426837536610382	ITGAL;ICAM1
Initiation of the second proteolytic cleavage of Notch receptor by receptor-ligand binding	2/14	0.05774643957345664	0.1711560408727677	0	0	5.760379596678529	16.426837536610382	ADAM17;NOTCH1
Interferon gamma signaling regulation	2/14	0.05774643957345664	0.1711560408727677	0	0	5.760379596678529	16.426837536610382	IFNG;PTPN11
Retrograde neurotrophin signaling	2/14	0.05774643957345664	0.1711560408727677	0	0	5.760379596678529	16.426837536610382	CLTC;CLTA
Integrins in angiogenesis	5/74	0.05779294886612935	0.1711560408727677	0	0	2.5105649322029504	7.157340700451257	COL16A1;CSF1;PXN;PTK2B;PTPN11
Interleukin-2 receptor beta chain in T cell activation	4/52	0.058583764465498865	0.17294376474799028	0	0	2.885119047619048	8.185941573666614	GRB2;IL2RG;JAK3;BCL2L1
Alpha-synuclein signaling	3/32	0.060488311032068025	0.17799745029818742	0	0	3.578646505624193	10.039195431795305	LYN;PTK2B;FYN
PI3K pathway	4/53	0.06201677307498149	0.18191586768661236	0	0	2.8260932944606414	7.857529613374284	PRKCH;CDKN2A;INPP5D;GRB2
Glycoprotein VI-mediated activation cascade	3/33	0.06519773308702602	0.18889486347544435	0	0	3.4591800356506237	9.444705030495216	LYN;FYN;LCP2
Calcium signaling by HBx of hepatitis B virus	2/15	0.06541813453695042	0.18889486347544435	0	0	5.316999726252395	14.49922309566193	PTK2B;GRB2
Erythrocyte differentiation pathway	2/15	0.06541813453695042	0.18889486347544435	0	0	5.316999726252395	14.49922309566193	TGFB1;CCL3
Glycosphingolipid biosynthesis: ganglio series	2/15	0.06541813453695042	0.18889486347544435	0	0	5.316999726252395	14.49922309566193	B4GALNT1;ST6GALNAC6
Hematopoiesis regulation by cytokines	2/15	0.06541813453695042	0.18889486347544435	0	0	5.316999726252395	14.49922309566193	CD4;CSF1
G alpha (12/13) signaling events	5/77	0.06629848889511292	0.19018813033809773	0	0	2.4055853707016497	6.527768013432826	PREX1;ABR;GNG2;RHOC;ARHGEF6
Mitochondrial pathway of apoptosis: caspases	5/77	0.06629848889511292	0.19018813033809773	0	0	2.4055853707016497	6.527768013432826	CASP7;APAF1;CASP3;HSPA2;HSPA13
EGFR1 pathway	8/152	0.06648351309437832	0.19018813033809773	0	0	1.9276578737010392	5.225497441938945	EHD1;GJB2;ACOT7;ANXA1;CSF1;CAV2;HPCAL1;GRB2
Calcineurin-dependent NFAT signaling role in lymphocytes	4/55	0.06919333583955367	0.19697001529792899	0	0	2.7149859943977592	7.2513223084954115	PRKCH;CASP3;NFATC1;BCL2L1
Apoptosis regulation	5/78	0.06928057897383866	0.19697001529792899	0	0	2.372509618447815	6.333629512830766	PSMD4;IFNG;CASP3;DAPK2;MDM2
HIF-2-alpha transcription factor network	3/34	0.07007013519415409	0.19739269792499503	0	0	3.347421079868898	8.898310897437062	ADORA2A;EPAS1;BHLHE40
Induction of apoptosis through DR3 and DR4/5 death receptors	3/34	0.07007013519415409	0.19739269792499503	0	0	3.347421079868898	8.898310897437062	CASP7;APAF1;CASP3
N-cadherin signaling events	3/34	0.07007013519415409	0.19739269792499503	0	0	3.347421079868898	8.898310897437062	CTTN;PTPN11;MAPRE1
MHC class II antigen presentation	6/103	0.07126550106222206	0.20014991787687897	0	0	2.143775634630307	5.662446604734665	ARF1;CLTC;DCTN3;CLTA;SEC24D;CTSB
B cell survival pathway	2/16	0.07340666296695515	0.2024709151685569	0	0	4.936959837315709	12.894058306317058	CASP7;CASP3
CRMPs in Sema3A signaling	2/16	0.07340666296695515	0.2024709151685569	0	0	4.936959837315709	12.894058306317058	CRMP1;FYN
Cell-extracellular matrix interactions	2/16	0.07340666296695515	0.2024709151685569	0	0	4.936959837315709	12.894058306317058	PXN;ARHGEF6
Inhibitor of DNA binding (ID) signaling pathway	2/16	0.07340666296695515	0.2024709151685569	0	0	4.936959837315709	12.894058306317058	ID2;ELK3
Other glycan degradation	2/16	0.07340666296695515	0.2024709151685569	0	0	4.936959837315709	12.894058306317058	FUCA2;GBA
Serotonin receptor 2 and ELK-SRF/GATA4 signaling	2/16	0.07340666296695515	0.2024709151685569	0	0	4.936959837315709	12.894058306317058	MAPKAPK2;ITPR1
GPCR ligand binding	17/410	0.07419659676641131	0.20404064110763112	0	0	1.5059287066627591	3.9169762786792353	CCR1;ANXA1;GPR68;GPR55;F2R;CXCR6;CYSLTR2;GNG2;ADORA2A;CCL5;CCL4;CCL3;CCR8;NMUR1;CCR5;F2RL2;CCR2
Autophagy regulation	3/35	0.07510160291598922	0.2040996502775707	0	0	3.2426470588235294	8.39493234645642	GABARAPL1;IFNG;GABARAP
EGF receptor (ErbB1) signaling pathway	3/35	0.07510160291598922	0.2040996502775707	0	0	3.2426470588235294	8.39493234645642	NCK2;PTPN11;GRB2
Integrated cancer pathway	3/35	0.07510160291598922	0.2040996502775707	0	0	3.2426470588235294	8.39493234645642	CASP3;MDM2;BAX
fMLP induced chemokine gene expression in HMC-1 cells	3/35	0.07510160291598922	0.2040996502775707	0	0	3.2426470588235294	8.39493234645642	MAP2K3;GNA15;NFATC1
Opioid signaling	5/80	0.07546338792569915	0.20448143825028156	0	0	2.309004174120453	5.966715392895299	GNG2;PPP2R1A;PRKAR1A;ITPR1;PDE4A
Inositol phosphate metabolism	4/57	0.07677738275283352	0.2062276211151691	0	0	2.612264150943396	6.705277638483686	INPP5B;ITPK1;INPPL1;PIP4K2C
Keratinocyte differentiation	4/57	0.07677738275283352	0.2062276211151691	0	0	2.612264150943396	6.705277638483686	MAP2K3;PRKCH;GRB2;TNFRSF1B
Pathogenic Escherichia coli infection	4/57	0.07677738275283352	0.2062276211151691	0	0	2.612264150943396	6.705277638483686	CTTN;NCK2;HCLS1;FYN
Huntington's disease	9/184	0.07725574642690211	0.2069110426042248	0	0	1.7848030888030888	4.570227434241638	COX8A;HIP1;APAF1;CASP3;CLTC;ITPR1;CLTA;BAX;COX6C
GM-CSF-mediated signaling events	3/36	0.08028806006609422	0.21321985621499115	0	0	3.1442229784475773	7.930152811536673	LYN;PTPN11;GRB2
SNARE interactions in vesicular transport	3/36	0.08028806006609422	0.21321985621499115	0	0	3.1442229784475773	7.930152811536673	SEC22B;STX11;VTI1B
Apoptotic cleavage of cellular proteins	2/17	0.08168812673171738	0.21321985621499115	0	0	4.607591933570581	11.541311059572738	CASP7;CASP3
Cell to cell adhesion signaling	2/17	0.08168812673171738	0.21321985621499115	0	0	4.607591933570581	11.541311059572738	PXN;PTPN11
Cells and molecules involved in local acute inflammatory response	2/17	0.08168812673171738	0.21321985621499115	0	0	4.607591933570581	11.541311059572738	ITGAL;ICAM1
GRB2-SOS provides linkage to MAPK signaling for integrins	2/17	0.08168812673171738	0.21321985621499115	0	0	4.607591933570581	11.541311059572738	RAP1B;GRB2
Inflammasomes	2/17	0.08168812673171738	0.21321985621499115	0	0	4.607591933570581	11.541311059572738	PSTPIP1;BCL2L1
Osteoclast signaling	2/17	0.08168812673171738	0.21321985621499115	0	0	4.607591933570581	11.541311059572738	GPR68;TNFSF11
Platelet sensitization by LDL	2/17	0.08168812673171738	0.21321985621499115	0	0	4.607591933570581	11.541311059572738	PPP2R1A;PTPN11
ATM-dependent DNA damage response	5/82	0.08193505219832756	0.21326193867959062	0	0	2.248797713913993	5.626105968341747	TGFB1;MLKL;MDM2;BAX;GRB2
Allograft rejection	3/37	0.08562528791963696	0.22161839226258978	0	0	3.051588549858446	7.500116888037348	IL10;IFNG;CD80
FRA pathway	3/37	0.08562528791963696	0.22161839226258978	0	0	3.051588549858446	7.500116888037348	CDKN2A;NFATC1;MMP9
Activated AMPK stimulation of fatty-acid oxidation in muscle	2/18	0.0902397193619685	0.23097368612315486	0	0	4.319395017793594	10.389378641954172	CPT1A;SLC25A20
Nucleotide di- and triphosphate biosynthesis and interconversion	2/18	0.0902397193619685	0.23097368612315486	0	0	4.319395017793594	10.389378641954172	TXNRD1;GLRX
Pre-NOTCH processing in Golgi	2/18	0.0902397193619685	0.23097368612315486	0	0	4.319395017793594	10.389378641954172	NOTCH1;ATP2A2
Tie2 signaling	2/18	0.0902397193619685	0.23097368612315486	0	0	4.319395017793594	10.389378641954172	PTPN11;GRB2
Cyclin D-associated events in G1	3/38	0.09110894333972826	0.2312765484777717	0	0	2.9642475171886935	7.101445728503032	CDKN2B;PPP2R1A;CDKN2A
Signal transduction through IL-1R	3/38	0.09110894333972826	0.2312765484777717	0	0	2.9642475171886935	7.101445728503032	MAP2K3;TGFB1;IL1R1
p38 alpha/beta MAPK downstream pathway	3/38	0.09110894333972826	0.2312765484777717	0	0	2.9642475171886935	7.101445728503032	MAPKAPK3;MAPKAPK2;ATF6
TGF-beta regulation of skeletal system development	5/85	0.09217540203436264	0.23334266158835912	0	0	2.164132379248658	5.159425710401016	CDKN2B;TGFB1;IFNG;PPP2R1A;ID2
Epidermal growth factor receptor (EGFR) pathway	6/111	0.09409608507500847	0.23755405084510336	0	0	1.979621095750128	4.6787133805076575	MAP2K3;PRKCH;CDKN2A;NCK2;GRB2;RHOC
Angiotensin II-mediated activation of JNK pathway via Pyk2-dependent signaling	3/39	0.09673457579827507	0.2428879022761037	0	0	2.8817587641117055	6.731167116944372	MAP2K3;PTK2B;GRB2
Aurora B signaling	3/39	0.09673457579827507	0.2428879022761037	0	0	2.8817587641117055	6.731167116944372	PPP1CC;TACC1;CENPA
Circadian rhythm	4/62	0.09745598318012007	0.24403612048355267	0	0	2.3864532019704434	5.556508950369331	CPT1A;BHLHE40;CSNK1D;HIF1A
STAT3 pathway	2/19	0.09903968366926075	0.2466648725347626	0	0	4.065103621519782	9.399473506513115	TYK2;JAK3
Signaling by FGFR1 fusion mutants	2/19	0.09903968366926075	0.2466648725347626	0	0	4.065103621519782	9.399473506513115	GRB2;LRRFIP1
Proteasome degradation	4/63	0.10187480435902431	0.25304386889177005	0	0	2.3458837772397096	5.358023478858149	PSMD4;IFNG;UBA7;H2AFZ
Negative regulation of FGFR signaling	3/40	0.10249764332552452	0.2539083711334709	0	0	2.803728862552392	6.386657357022812	PPP2R1A;PTPN11;GRB2
Endothelins	4/64	0.10638424303318317	0.2615029227192983	0	0	2.3066666666666666	5.168542936485275	GNA15;CYSLTR2;PRKCH;PTK2B
Interferon alpha/beta signaling	4/64	0.10638424303318317	0.2615029227192983	0	0	2.3066666666666666	5.168542936485275	ISG20;IRF5;PTPN11;TYK2
Toll-like receptor signaling pathway regulation	7/142	0.10738968394891592	0.2615029227192983	0	0	1.7967551033978324	4.009083768363695	MAP2K3;CD80;CCL5;CCL4;CCL3;TRAFD1;IRF5
Cell differentiation pathway	2/20	0.10806727092708976	0.2615029227192983	0	0	3.8390668248319493	8.541928932533544	ID2;RUNX2
Interleukin-3 regulation of hematopoietic cells	2/20	0.10806727092708976	0.2615029227192983	0	0	3.8390668248319493	8.541928932533544	TGFB1;CYSLTR2
Signaling by Hippo	2/20	0.10806727092708976	0.2615029227192983	0	0	3.8390668248319493	8.541928932533544	CASP3;TJP2
Bioactive peptide-induced signaling pathway	3/41	0.1083935274907914	0.2615029227192983	0	0	2.729805797917253	6.065592725938864	PTK2B;FYN;GRB2
Fc epsilon receptor I signaling in mast cells	3/41	0.1083935274907914	0.2615029227192983	0	0	2.729805797917253	6.065592725938864	LYN;NFATC1;GRB2
Graft-versus-host disease	3/41	0.1083935274907914	0.2615029227192983	0	0	2.729805797917253	6.065592725938864	IFNG;CD80;KLRC1
Insulin biosynthesis and processing	3/41	0.1083935274907914	0.2615029227192983	0	0	2.729805797917253	6.065592725938864	SRPR;SRP14;SEC11C
VEGF, hypoxia, and angiogenesis	3/42	0.1144175474064005	0.2753172234466512	0	0	2.65967365967366	5.76590872204624	PXN;GRB2;HIF1A
HIF-1 transcriptional activity in hypoxia	4/66	0.11566795016729546	0.27649922475571187	0	0	2.2320276497695852	4.814554376227226	ID2;BHLHE40;PLIN2;HIF1A
Thyroid-stimulating hormone signaling pathway	4/66	0.11566795016729546	0.27649922475571187	0	0	2.2320276497695852	4.814554376227226	MAP2K3;RAP1B;GNG2;MYL12B
Prolactin regulation of apoptosis	6/118	0.11691766531940721	0.27649922475571187	0	0	1.8552227342549923	3.981837295979287	GLIPR1;BCL3;DCTN3;TMBIM6;RUNX2;MYL12B
CD28-dependent PI3K/Akt signaling	2/21	0.11730270141151412	0.27649922475571187	0	0	3.6368233751638885	7.793703377830167	CD80;FYN
ChREBP regulation by carbohydrates and cAMP	2/21	0.11730270141151412	0.27649922475571187	0	0	3.6368233751638885	7.793703377830167	PRKAR1A;ACSBG1
IGF1 signaling pathway	2/21	0.11730270141151412	0.27649922475571187	0	0	3.6368233751638885	7.793703377830167	PTPN11;GRB2
Prion pathway	2/21	0.11730270141151412	0.27649922475571187	0	0	3.6368233751638885	7.793703377830167	APLP1;LAMC1
p38 MK2 pathway	2/21	0.11730270141151412	0.27649922475571187	0	0	3.6368233751638885	7.793703377830167	MAPKAPK3;MAPKAPK2
Adipocytokine signaling pathway	4/67	0.12043856292165273	0.2813182701346831	0	0	2.196485260770975	4.6491147645968045	CPT1A;PTPN11;TNFRSF1B;ADIPOR1
Cell differentiation by G alpha (i/o) pathway inferred from mouse Neuro2A model	3/43	0.12056497291486416	0.2813182701346831	0	0	2.593048128342246	5.485765693698683	RAP1B;MAP2K3;RAPGEF1
Growth hormone receptor signaling	3/43	0.12056497291486416	0.2813182701346831	0	0	2.593048128342246	5.485765693698683	LYN;ADAM17;GRB2
Type 1 diabetes mellitus	3/43	0.12056497291486416	0.2813182701346831	0	0	2.593048128342246	5.485765693698683	IFNG;CD80;ICA1
Fc gamma receptor-mediated phagocytosis	5/94	0.12655998722748263	0.2934733453323315	0	0	1.9443830274768346	4.019115307402571	LYN;MARCKSL1;SCIN;INPP5D;ARF6
Epstein-Barr virus LMP1 signaling	2/22	0.12672712639350678	0.2934733453323315	0	0	3.4548042704626334	7.136655220682135	CCL5;PDLIM7
T cell receptor downstream signaling	2/22	0.12672712639350678	0.2934733453323315	0	0	3.4548042704626334	7.136655220682135	CD4;INPP5D
Calcium regulation in the cardiac cell	7/149	0.12899988129952403	0.29778268238527217	0	0	1.707563152704377	3.4969933627752483	GJB2;PRKCH;GNG2;PRKAR1A;ITPR1;ATP2A2;CALR
G-protein signaling pathways	5/95	0.13070144612941487	0.29778268238527217	0	0	1.922679387795667	3.9123441446981753	GNA15;PRKCH;PRKAR1A;ITPR1;PDE4A
Calcium signaling pathway	8/178	0.1314833465919425	0.29778268238527217	0	0	1.630639018197207	3.308362864045065	GNA15;CYSLTR2;ADORA2A;F2R;ITPR1;ATP2B4;ATP2A2;PTK2B
Pathways in cancer	13/325	0.13163959979603376	0.29778268238527217	0	0	1.4461584996975196	2.932357361082725	CDKN2B;TGFB1;EPAS1;CDKN2A;DAPK2;LAMC1;HIF1A;MMP9;CASP3;MDM2;BAX;GRB2;BCL2L1
RhoA signaling pathway	3/45	0.1332109463027381	0.29778268238527217	0	0	2.4693149987267633	4.977697881474142	MAP2K3;PPP1R12A;F2RL2
Acyl chain remodeling of diacylglycerol and triacylglycerol	1/5	0.13328094143107933	0.29778268238527217	0	0	8.628774422735347	17.389534898564655	PNPLA2
Beta-oxidation of lauroyl-CoA to decanoyl-CoA	1/5	0.13328094143107933	0.29778268238527217	0	0	8.628774422735347	17.389534898564655	ACADL
Beta-oxidation of myristoyl-CoA to lauroyl-CoA	1/5	0.13328094143107933	0.29778268238527217	0	0	8.628774422735347	17.389534898564655	ACADL
Ion channel and phorbal esters signaling pathway	1/5	0.13328094143107933	0.29778268238527217	0	0	8.628774422735347	17.389534898564655	PTK2B
Leukotriene receptors	1/5	0.13328094143107933	0.29778268238527217	0	0	8.628774422735347	17.389534898564655	CYSLTR2
Maturation of Notch precursor via proteolytic cleavage	1/5	0.13328094143107933	0.29778268238527217	0	0	8.628774422735347	17.389534898564655	NOTCH1
Nifedipine activity	1/5	0.13328094143107933	0.29778268238527217	0	0	8.628774422735347	17.389534898564655	PTK2B
Polo-like kinase 3 (PLK3) pathway	1/5	0.13328094143107933	0.29778268238527217	0	0	8.628774422735347	17.389534898564655	PLK3
Long-term potentiation	4/70	0.13524242523676144	0.29778268238527217	0	0	2.096320346320346	4.194079540823324	RAP1B;PPP1CC;PPP1R12A;ITPR1
MicroRNA regulation of DNA damage response	4/70	0.13524242523676144	0.29778268238527217	0	0	2.096320346320346	4.194079540823324	APAF1;CASP3;MDM2;BAX
Pancreatic cancer	4/70	0.13524242523676144	0.29778268238527217	0	0	2.096320346320346	4.194079540823324	TGFB1;CDKN2A;ARHGEF6;BCL2L1
Signaling events mediated by HDAC class I	4/70	0.13524242523676144	0.29778268238527217	0	0	2.096320346320346	4.194079540823324	MBD2;ZFPM1;SIRT2;GATAD2A
Signaling by the B cell receptor (BCR)	7/151	0.13554758522998475	0.29778268238527217	0	0	1.683672451625773	3.364705776658739	LYN;PSMD4;ITPR1;MDM2;GRB2;FYN;PIK3AP1
BAD phosphorylation mediated by IGF1R signaling	2/23	0.13632259161143953	0.29778268238527217	0	0	3.2901203185900694	6.5563254265578585	PRKAR1A;GRB2
CREB transcription factor and its extracellular signals	2/23	0.13632259161143953	0.29778268238527217	0	0	3.2901203185900694	6.5563254265578585	PRKAR1A;GRB2
Cyclins and cell cycle regulation	2/23	0.13632259161143953	0.29778268238527217	0	0	3.2901203185900694	6.5563254265578585	CDKN2B;CDKN2A
Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family	2/23	0.13632259161143953	0.29778268238527217	0	0	3.2901203185900694	6.5563254265578585	BAX;BCL2L1
Modulation of interferon signaling by chaperones	2/23	0.13632259161143953	0.29778268238527217	0	0	3.2901203185900694	6.5563254265578585	IFNG;TNFRSF1B
Signaling events mediated by PRL	2/23	0.13632259161143953	0.29778268238527217	0	0	3.2901203185900694	6.5563254265578585	ITGA1;RHOC
Integrated breast cancer pathway	7/152	0.13888171379677744	0.3026573196892036	0	0	1.6719742462700427	3.300699013088741	PLK3;ANXA1;ZMIZ1;CASP3;MDM2;BAX;CSNK1D
Alpha-6 beta-1 and alpha-6 beta-4 integrin signaling	3/46	0.13969989378062353	0.3030110372143102	0	0	2.411764705882353	4.746977040906132	CASP7;GRB2;LAMC1
RhoA activity regulation	3/46	0.13969989378062353	0.3030110372143102	0	0	2.411764705882353	4.746977040906132	ABR;FARP1;MYO9B
Cell cycle	17/453	0.143036512375519	0.3095216333371887	0	0	1.3543431226204652	2.6337305991617805	ARF1;CDKN2B;TGFB1;CDKN2A;H2AFZ;DCTN3;CSNK1D;HSPA2;CENPA;CDC14A;PPP1CC;PSMD4;PPP2R1A;CENPL;MDM2;B9D2;MAPRE1
Leishmaniasis	4/72	0.14550162174206793	0.31099200385427117	0	0	2.034453781512605	3.9215481012009157	IL10;MARCKSL1;TGFB1;IFNG
Phagosome	7/154	0.14566834170785295	0.31099200385427117	0	0	1.6490553133282038	3.176777875232796	ATP6V1A;EEA1;SEC61A1;M6PR;CALR;TCIRG1;SEC22B
Dorso-ventral axis formation	2/24	0.1460720018103395	0.31099200385427117	0	0	3.1404076350695567	6.041062782959018	NOTCH1;GRB2
NF-kappaB signaling pathway	2/24	0.1460720018103395	0.31099200385427117	0	0	3.1404076350695567	6.041062782959018	IL1R1;TNFRSF1B
SREBP signaling	2/24	0.1460720018103395	0.31099200385427117	0	0	3.1404076350695567	6.041062782959018	SEC24D;SEC23B
Triacylglyceride biosynthesis	2/24	0.1460720018103395	0.31099200385427117	0	0	3.1404076350695567	6.041062782959018	AGPAT4;PNPLA2
Tumor suppressor Arf inhibits ribosomal biogenesis	2/24	0.1460720018103395	0.31099200385427117	0	0	3.1404076350695567	6.041062782959018	CDKN2A;MDM2
TGF-beta signaling pathway	8/185	0.15313404638836323	0.3210157045461118	0	0	1.5655814331585578	2.937722162202203	MAP2K3;TGFB1;IFNG;SNIP1;NEDD9;GRB2;DYNLRB1;RUNX2
Alpha-9 beta-1 integrin pathway	2/25	0.15595908690440344	0.3210157045461118	0	0	3.003713445768219	5.5813848909061	PXN;ADAM8
Cellular response to hypoxia	2/25	0.15595908690440344	0.3210157045461118	0	0	3.003713445768219	5.5813848909061	EPAS1;HIF1A
Ck1/Cdk5 regulation by type 1 glutamate receptors	2/25	0.15595908690440344	0.3210157045461118	0	0	3.003713445768219	5.5813848909061	PRKAR1A;CSNK1D
Ghrelin pathway	2/25	0.15595908690440344	0.3210157045461118	0	0	3.003713445768219	5.5813848909061	BAX;PLIN2
Interferon alpha signaling regulation	2/25	0.15595908690440344	0.3210157045461118	0	0	3.003713445768219	5.5813848909061	PTPN11;TYK2
PIP2 hydrolysis	2/25	0.15595908690440344	0.3210157045461118	0	0	3.003713445768219	5.5813848909061	PRKCH;ITPR1
E2F transcription factor network	4/74	0.1560533644499586	0.3210157045461118	0	0	1.9761224489795919	3.670760582822002	CASP7;APAF1;CDKN2A;HIC1
Pancreatic secretion	5/101	0.1567848764186073	0.3210157045461118	0	0	1.8019528920691712	3.338803604714959	RAP1B;ITPR1;ATP2B4;ATP2A2;RAB11A
ADP signalling through P2Y purinoceptor 1	1/6	0.1577284955237389	0.3210157045461118	0	0	6.902664298401421	12.748393376839967	GNG2
Activation of TRKA receptors	1/6	0.1577284955237389	0.3210157045461118	0	0	6.902664298401421	12.748393376839967	ADORA2A
