Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
PIK3C1/AKT pathway	2/35	0.18892110210860313	0.3971988745152189	0	0	2.6104756170981336	4.350163919228413	YWHAE;YWHAB
Signaling by TGF-beta receptor complex	3/66	0.18984787999446293	0.3975182140292223	0	0	2.052465233881163	3.410236991541393	XPO1;RBL1;TFDP1
Signaling to ERKs	2/36	0.19720974561220572	0.4095894716561196	0	0	2.5335670692117906	4.11321425976399	YWHAB;CDK1
PI3K/PLC/TRK pathway	2/36	0.19720974561220572	0.4095894716561196	0	0	2.5335670692117906	4.11321425976399	YWHAE;YWHAB
Messenger RNA splicing: major pathway	3/68	0.20148159397907794	0.4167744262551088	0	0	1.9891082368958475	3.186665265557916	ALYREF;CPSF2;SMC1A
Splicing regulation through Sam68	1/10	0.20560908811855352	0.4202289330869241	0	0	4.781204111600587	7.5628060756650255	CDK1
Tetrahydrobiopterin (BH4) biosynthesis, recycling, salvage and regulation	1/10	0.20560908811855352	0.4202289330869241	0	0	4.781204111600587	7.5628060756650255	DHFR
Free radical-induced apoptosis	1/10	0.20560908811855352	0.4202289330869241	0	0	4.781204111600587	7.5628060756650255	GSR
Pancreatic cancer	3/70	0.21327737552560663	0.43417180017712775	0	0	1.9295337471932374	2.9814416989075134	RAD51;E2F1;BRCA2
EGF/EGFR signaling pathway	5/141	0.21860404989205698	0.43966752765973727	0	0	1.5857026143790849	2.4110500057799436	PCNA;STMN1;E2F1;MYBL2;AURKA
FRS2-mediated cascade	2/39	0.22231116690510377	0.43966752765973727	0	0	2.327784738380765	3.500236897627	YWHAB;CDK1
Purine ribonucleoside monophosphate biosynthesis	1/11	0.22369049652863826	0.43966752765973727	0	0	4.302863436123348	6.443503118721976	PAICS
SLBP-dependent processing of replication-dependent histone pre-mRNAs	1/11	0.22369049652863826	0.43966752765973727	0	0	4.302863436123348	6.443503118721976	NCBP2
Valine, leucine and isoleucine biosynthesis	1/11	0.22369049652863826	0.43966752765973727	0	0	4.302863436123348	6.443503118721976	VARS
Vitamin B5 (pantothenate) metabolism	1/11	0.22369049652863826	0.43966752765973727	0	0	4.302863436123348	6.443503118721976	COASY
p38 gamma/delta MAPK pathway	1/11	0.22369049652863826	0.43966752765973727	0	0	4.302863436123348	6.443503118721976	STMN1
Folate biosynthesis	1/11	0.22369049652863826	0.43966752765973727	0	0	4.302863436123348	6.443503118721976	DHFR
Mammalian target of rapamycin complex 1 (mTORC1)-mediated signaling	1/11	0.22369049652863826	0.43966752765973727	0	0	4.302863436123348	6.443503118721976	EIF4G1
Transcriptional activity of SMAD2/SMAD3-SMAD4 heterotrimer	2/41	0.23918244071562694	0.46654217523618485	0	0	2.208184751231109	3.158871590831665	RBL1;TFDP1
Insulin biosynthesis and processing	2/41	0.23918244071562694	0.46654217523618485	0	0	2.208184751231109	3.158871590831665	EXOC8;RPN1
Signaling events mediated by T cell protein tyrosine phosphatase (TC-PTP)	2/42	0.24764269779558853	0.47939888290240346	0	0	2.152869757174393	3.004907374803318	KPNA2;KPNB1
Fatty acid metabolism	2/42	0.24764269779558853	0.47939888290240346	0	0	2.152869757174393	3.004907374803318	ACSL5;ACAT1
Porphyrin and chlorophyll metabolism	2/43	0.25611259101815387	0.4913981401932162	0	0	2.1002530555106875	2.860834753861549	HMBS;GUSB
Advanced glycosylation endproduct receptor signaling	1/13	0.25863060010169275	0.4913981401932162	0	0	3.585352422907489	4.848667446581206	HMGB1
Alpha-hemoglobin stabilizing enzyme (AHSP) pathway	1/13	0.25863060010169275	0.4913981401932162	0	0	3.585352422907489	4.848667446581206	HMBS
Purine salvage	1/13	0.25863060010169275	0.4913981401932162	0	0	3.585352422907489	4.848667446581206	DCK
N-glycan trimming in the ER and calnexin/calreticulin cycle	1/13	0.25863060010169275	0.4913981401932162	0	0	3.585352422907489	4.848667446581206	GANAB
Signaling by SCF-KIT	3/78	0.26171845879996575	0.4954301452560237	0	0	1.7230088495575222	2.3096691334233066	YWHAB;CHEK1;CDK1
HNF3A pathway	2/44	0.2645873145453657	0.4971915471127202	0	0	2.0501419110690633	2.7258358221173684	NFIC;BRCA1
Lysine degradation	2/44	0.2645873145453657	0.4971915471127202	0	0	2.0501419110690633	2.7258358221173684	SUV39H1;ACAT1
Antigen processing: cross presentation	3/79	0.26787934413040615	0.5015405238645926	0	0	1.700250349324639	2.2396013989230896	PSMD7;PSMD13;PSMD2
Hemostasis pathway	13/468	0.2699693142006665	0.5036154843088797	0	0	1.2340012928248223	1.6158592631837139	CBX5;KIF11;KIF22;KIF15;CENPE;KIF18A;WEE1;HIST1H3A;RACGAP1;KIFC1;CDK2;KIF2C;KIF20A
Porphyrin metabolism	1/14	0.275507699256065	0.5102362805717016	0	0	3.309386648593697	4.266261725571423	HMBS
HIV-1 early elongation complex formation	1/14	0.275507699256065	0.5102362805717016	0	0	3.309386648593697	4.266261725571423	NCBP2
Alpha-6 beta-1 and alpha-6 beta-4 integrin signaling	2/46	0.2815330854366567	0.5195196864352695	0	0	1.9567529600642184	2.4801947587749975	YWHAE;YWHAB
LKB1 signaling events	2/47	0.28999555634275664	0.5293170616258978	0	0	1.9131714495952907	2.368295191755018	YWHAE;YWHAB
Arf6 vesicle-mediated transport	1/15	0.2920014199612652	0.5293170616258978	0	0	3.0728445563247324	3.7826612437066616	NME1
Terpenoid backbone biosynthesis	1/15	0.2920014199612652	0.5293170616258978	0	0	3.0728445563247324	3.7826612437066616	ACAT1
Fibrinolysis pathway	1/15	0.2920014199612652	0.5293170616258978	0	0	3.0728445563247324	3.7826612437066616	UBA1
Messenger RNA decay by 5' to 3' exoribonuclease	1/15	0.2920014199612652	0.5293170616258978	0	0	3.0728445563247324	3.7826612437066616	LSM4
N-glycan biosynthesis	2/48	0.29844569095235113	0.5390938009104089	0	0	1.8714847874076206	2.262938212172991	GANAB;RPN1
Deadenylation-dependent mRNA decay	2/49	0.3068796776849277	0.5431814157688998	0	0	1.831572025738575	2.163635187057472	LSM4;EIF4G1
Pantothenate and CoA biosynthesis	1/16	0.30812045221978523	0.5431814157688998	0	0	2.86784140969163	3.3762078655487375	COASY
Protein kinase A (PKA) at the centrosome	1/16	0.30812045221978523	0.5431814157688998	0	0	2.86784140969163	3.3762078655487375	CDK1
Amino acid biosynthesis and interconversion (transamination)	1/16	0.30812045221978523	0.5431814157688998	0	0	2.86784140969163	3.3762078655487375	PSAT1
B cell survival pathway	1/16	0.30812045221978523	0.5431814157688998	0	0	2.86784140969163	3.3762078655487375	BIRC5
DNA-PK pathway in nonhomologous end joining	1/16	0.30812045221978523	0.5431814157688998	0	0	2.86784140969163	3.3762078655487375	XRCC6
Glyoxylate and dicarboxylate metabolism	1/16	0.30812045221978523	0.5431814157688998	0	0	2.86784140969163	3.3762078655487375	CS
Translation factors	2/50	0.31529388397263625	0.5483399258217523	0	0	1.7933222958057395	2.0699424573881435	EIF3B;EIF4G1
Pathways in cancer	9/325	0.3218185235099003	0.5483399258217523	0	0	1.2279403417153885	1.3921988316051317	MSH6;RAD51;CCNE2;CCNE1;CDK2;E2F1;BIRC5;BRCA2;CKS1B
Metabolism of vitamins and cofactors	2/51	0.3236848502488518	0.5483399258217523	0	0	1.7566337793395503	1.9814564147640155	DHFR;COASY
Androgen receptor signaling, proteolysis, and transcription regulation	3/88	0.32384542285328116	0.5483399258217523	0	0	1.519521082769391	1.713243255934897	CCNE1;BRCA1;RAN
HIF-1 degradation in normoxia	3/88	0.32384542285328116	0.5483399258217523	0	0	1.519521082769391	1.713243255934897	PSMD7;PSMD13;PSMD2
Apoptotic cleavage of cellular proteins	1/17	0.3238732895204502	0.5483399258217523	0	0	2.688463656387665	3.0309817803139554	CLSPN
Branched-chain amino acid catabolism	1/17	0.3238732895204502	0.5483399258217523	0	0	2.688463656387665	3.0309817803139554	ACAT1
Sulfation biotransformation reaction	1/17	0.3238732895204502	0.5483399258217523	0	0	2.688463656387665	3.0309817803139554	GSR
Destabilization of mRNA by KSRP	1/17	0.3238732895204502	0.5483399258217523	0	0	2.688463656387665	3.0309817803139554	KHSRP
Endocytotic role of NDK, phosphins and dynamin	1/17	0.3238732895204502	0.5483399258217523	0	0	2.688463656387665	3.0309817803139554	NME1
Eukaryotic protein translation	1/17	0.3238732895204502	0.5483399258217523	0	0	2.688463656387665	3.0309817803139554	EIF4G1
Nitric oxide metabolism	1/17	0.3238732895204502	0.5483399258217523	0	0	2.688463656387665	3.0309817803139554	DHFR
Drug metabolism: other enzymes	2/52	0.3320492837561738	0.5603331663385434	0	0	1.7214128035320089	1.897809202938551	TK1;GUSB
Downregulation of MTA-3 in ER-negative breast tumors	1/18	0.3392682331069789	0.5687732143264058	0	0	2.5301891681782847	2.735044002052133	MBD3
Fatty acyl-CoA biosynthesis	1/18	0.3392682331069789	0.5687732143264058	0	0	2.5301891681782847	2.735044002052133	ACSL5
Telomeres, telomerase, cellular aging, and immortality	1/19	0.35431339664301337	0.5882290371451969	0	0	2.3895007342143906	2.4792825354986268	XRCC6
Destabilization of mRNA by butyrate response factor 1 (BRF1)	1/19	0.35431339664301337	0.5882290371451969	0	0	2.3895007342143906	2.4792825354986268	YWHAB
Glycosaminoglycan degradation	1/19	0.35431339664301337	0.5882290371451969	0	0	2.3895007342143906	2.4792825354986268	GUSB
TAp63 pathway	2/55	0.35695284539286504	0.5906993860856121	0	0	1.6237244366695822	1.6726823128538006	PLK1;SSRP1
Peroxisomal lipid metabolism	1/20	0.3690167100623065	0.6009700706728992	0	0	2.2636216090888013	2.256634604267846	GNPAT
RNA polymerase III abortive and retractive initiation	1/20	0.3690167100623065	0.6009700706728992	0	0	2.2636216090888013	2.256634604267846	NFIC
Cell differentiation pathway	1/20	0.3690167100623065	0.6009700706728992	0	0	2.2636216090888013	2.256634604267846	EZH2
Dual incision reaction in GG-NER	1/20	0.3690167100623065	0.6009700706728992	0	0	2.2636216090888013	2.256634604267846	RPA2
Heparan sulfate/heparin glycosaminoglycan (HS-GAG) degradation	1/20	0.3690167100623065	0.6009700706728992	0	0	2.2636216090888013	2.256634604267846	GUSB
Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	2/57	0.37336919004510444	0.6042220646471248	0	0	1.5645193658438692	1.5413450216296951	EIF3B;EIF4G1
Pre-NOTCH expression and processing	2/57	0.37336919004510444	0.6042220646471248	0	0	1.5645193658438692	1.5413450216296951	TFDP1;E2F1
TSH regulation of gene expression	3/97	0.3798460244349902	0.6127704733809748	0	0	1.373399548107701	1.329436077125836	E2F1;TTF2;HMGB1
Tryptophan metabolism	2/58	0.38151392406757934	0.6135317963845398	0	0	1.5365026805424156	1.4805861685316124	WARS;ACAT1
Downstream signaling events Of B cell receptor (BCR)	3/98	0.38602095232825934	0.6188398392012407	0	0	1.3588728458313926	1.29346164021342	PSMD7;PSMD13;PSMD2
ATF2 transcription factor network	2/59	0.3896132875305875	0.6226530109133688	0	0	1.5094690368304868	1.4228264231549217	CCNA2;BRCA1
RNA polymerase II promoter escape	1/22	0.39742861398661955	0.6296364550750415	0	0	2.0478288231592194	1.8896134627584524	TAF6
TRAF6 mediated NF-kB activation	1/22	0.39742861398661955	0.6296364550750415	0	0	2.0478288231592194	1.8896134627584524	HMGB1
Selenium pathway	2/60	0.39766512952107885	0.6296364550750415	0	0	1.4833675877293142	1.3678800204621706	PRDX4;GSR
TNF-alpha signaling pathway	3/101	0.40445360029683786	0.6383662161030806	0	0	1.317071518873036	1.1922371857744558	RIPK3;PSMD2;PLK1
Androgen receptor proteolysis and transcription regulation	2/61	0.40566741997973543	0.6383662161030806	0	0	1.458150933512927	1.3155752940686491	XRCC6;BRCA1
RNA polymerase III transcription termination	1/23	0.41115218363389755	0.6391149395511319	0	0	1.9546455746896276	1.737273069205735	NFIC
Signaling events mediated by the hedgehog family	1/23	0.41115218363389755	0.6391149395511319	0	0	1.9546455746896276	1.737273069205735	STIL
Deadenylation of mRNA	1/23	0.41115218363389755	0.6391149395511319	0	0	1.9546455746896276	1.737273069205735	EIF4G1
Interleukin-11 pathway	1/23	0.41115218363389755	0.6391149395511319	0	0	1.9546455746896276	1.737273069205735	BIRC5
TGF-beta signaling pathway	5/185	0.4125029629536133	0.6391149395511319	0	0	1.1953703703703704	1.0585146762936244	YWHAE;CCNB2;RBL1;TFDP1;CDK1
Colorectal cancer	2/62	0.413618245479485	0.6391149395511319	0	0	1.4337748344370862	1.2657534039394462	MSH6;BIRC5
SREBP signaling	1/24	0.4245638694631437	0.6424816077716599	0	0	1.8695652173913044	1.6016431103179598	KPNB1
Signal transduction of S1P receptor	1/24	0.4245638694631437	0.6424816077716599	0	0	1.8695652173913044	1.6016431103179598	RACGAP1
Cholesterol biosynthesis	1/24	0.4245638694631437	0.6424816077716599	0	0	1.8695652173913044	1.6016431103179598	EBP
TAK1 activates NF-kappaB by phosphorylation and activation of IKK complex	1/24	0.4245638694631437	0.6424816077716599	0	0	1.8695652173913044	1.6016431103179598	HMGB1
Triacylglyceride biosynthesis	1/24	0.4245638694631437	0.6424816077716599	0	0	1.8695652173913044	1.6016431103179598	GNPAT
Tumor suppressor Arf inhibits ribosomal biogenesis	1/24	0.4245638694631437	0.6424816077716599	0	0	1.8695652173913044	1.6016431103179598	E2F1
Endogenous Toll-like receptor signaling	1/24	0.4245638694631437	0.6424816077716599	0	0	1.8695652173913044	1.6016431103179598	HMGB1
ERBB1 downstream pathway	3/106	0.43479586808989584	0.6545921040071313	0	0	1.2528138156198987	1.0434418503812455	YWHAE;DIAPH3;YWHAB
C-Myc pathway	1/25	0.4376707440047681	0.6545921040071313	0	0	1.7915748898678414	1.4803575085780294	ACTL6A
Fatty acid biosynthesis	1/25	0.4376707440047681	0.6545921040071313	0	0	1.7915748898678414	1.4803575085780294	ACSL5
Ghrelin pathway	1/25	0.4376707440047681	0.6545921040071313	0	0	1.7915748898678414	1.4803575085780294	ACAT1
Carbohydrate metabolism	6/235	0.44558217280097795	0.664487368159598	0	0	1.1271627391291663	0.9111685993542016	NUP93;NUP107;NUP62;HMMR;AAAS;GUSB
Selenoamino acid metabolism	1/26	0.4504797200373951	0.6654682552321678	0	0	1.7198237885462555	1.371460099108174	SEPHS1
CARM1 and regulation of the estrogen receptor	1/26	0.4504797200373951	0.6654682552321678	0	0	1.7198237885462555	1.371460099108174	BRCA1
Steroid biosynthesis	1/26	0.4504797200373951	0.6654682552321678	0	0	1.7198237885462555	1.371460099108174	EBP
SIDS susceptibility pathways	2/67	0.45254105842498166	0.6654682552321678	0	0	1.3231448463236544	1.0490908293386405	CDCA7L;FOXM1
Signaling by insulin receptor	3/109	0.4527259670097984	0.6654682552321678	0	0	1.2171689764568376	0.964567788056745	YWHAB;CDK1;EIF4G1
Amino acid metabolism	5/195	0.4571016025844085	0.6699803489308617	0	0	1.1318713450292397	0.8860850157499364	PSMD7;PSMD13;PSAT1;PSMD2;ACAT1
AMPK signaling	2/68	0.46014891799622	0.672525341686783	0	0	1.303030303030303	1.011418775938249	CCNA2;CCNB1
eIF4E and p70 S6 kinase regulation	1/27	0.4629975536452019	0.6728548017563416	0	0	1.6535920027109454	1.273321251662782	EIF4G1
Oxidative stress	1/27	0.4629975536452019	0.6728548017563416	0	0	1.6535920027109454	1.273321251662782	GSR
PPAR signaling pathway	2/69	0.46769484101730785	0.6753280472528634	0	0	1.2835161938651116	0.9753943271176777	ACSL5;DBI
CDC42 signaling events	2/70	0.47517770445461155	0.6753280472528634	0	0	1.2645760290871315	0.9409285717674207	DIAPH3;IQGAP3
NCAM signaling for neurite out-growth	2/70	0.47517770445461155	0.6753280472528634	0	0	1.2645760290871315	0.9409285717674207	YWHAB;CDK1
Phosphatidic acid biosynthesis	1/28	0.4752308480668298	0.6753280472528634	0	0	1.5922662750856584	1.184573815117623	GNPAT
TGF-beta receptor activation of SMADs	1/28	0.4752308480668298	0.6753280472528634	0	0	1.5922662750856584	1.184573815117623	XPO1
Messenger RNA capping	1/28	0.4752308480668298	0.6753280472528634	0	0	1.5922662750856584	1.184573815117623	NCBP2
PERK-regulated gene expression	1/28	0.4752308480668298	0.6753280472528634	0	0	1.5922662750856584	1.184573815117623	KHSRP
PKB-mediated events	1/28	0.4752308480668298	0.6753280472528634	0	0	1.5922662750856584	1.184573815117623	EIF4G1
Rac1 cell motility signaling pathway	2/71	0.4825964680451579	0.6839005196330553	0	0	1.2461848545925713	0.9079384380729727	RACGAP1;IQGAP3
Pentose and glucuronate interconversions	1/29	0.4871860572418413	0.6847299927809989	0	0	1.5353209565764632	1.1040633958656791	GUSB
Association of TriC/CCT with target proteins during biosynthesis	1/29	0.4871860572418413	0.6847299927809989	0	0	1.5353209565764632	1.1040633958656791	TCP1
IGF1 pathway	1/29	0.4871860572418413	0.6847299927809989	0	0	1.5353209565764632	1.1040633958656791	YWHAE
Toll receptor cascades	4/159	0.4904553843173539	0.6861127286656837	0	0	1.1095057578141765	0.7904351612253692	RIPK3;UBE2C;CDK1;HMGB1
Cap-dependent translation initiation	2/73	0.49723792998647626	0.6861127286656837	0	0	1.2109566893635544	0.8460792545119339	EIF3B;EIF4G1
Myc repressed pathway	2/73	0.49723792998647626	0.6861127286656837	0	0	1.2109566893635544	0.8460792545119339	RBL1;BRCA1
Retinoic acid receptor-mediated signaling	1/30	0.49886948887387916	0.6861127286656837	0	0	1.4823029014127298	1.0308093913461305	CDK1
Butanoate metabolism	1/30	0.49886948887387916	0.6861127286656837	0	0	1.4823029014127298	1.0308093913461305	ACAT1
Interferon-beta enhancer pathway	1/30	0.49886948887387916	0.6861127286656837	0	0	1.4823029014127298	1.0308093913461305	HMGB1
Interleukin-2/STAT5 pathway	1/30	0.49886948887387916	0.6861127286656837	0	0	1.4823029014127298	1.0308093913461305	CCNA2
MicroRNAs in muscle cell differentiation	1/30	0.49886948887387916	0.6861127286656837	0	0	1.4823029014127298	1.0308093913461305	EZH2
RANKL regulation of apoptosis and immune response	2/74	0.5044589340780183	0.690832728962949	0	0	1.1940765268579838	0.8170693619966969	CDK1;MKI67
Prolactin regulation of apoptosis	3/118	0.5049946849144363	0.690832728962949	0	0	1.1213928434013083	0.7661438605297155	NUP93;PSMD2;BRCA1
Metabolism	37/1615	0.5074577404752555	0.6923559065526756	0	0	1.0078456164607856	0.6836638514507997	PRIM2;DNMT1;DTYMK;NUP107;PRIM1;RPN1;HMMR;AAAS;TYMS;ACAT1;GANAB;EBP;POLD1;NUP62;TK1;SEPHS1;NANS;GUSB;POLE;DUT;RRM1;RRM2;GSR;ACSL5;PAICS;DCK;COASY;NME1;NUP93;DHFR;CS;GNPAT;POLA1;POLA2;PSAT1;HMBS;NDUFS2
Activated NOTCH1 signaling in the nucleus	1/31	0.5102873080097132	0.6930174742219987	0	0	1.4328193832599119	0.9639741773826453	NEURL1B
Signaling by NOTCH	3/119	0.5106444546898937	0.6930174742219987	0	0	1.1116684467500764	0.7471320354625365	NEURL1B;TFDP1;E2F1
Glycine, serine and threonine metabolism	1/32	0.521445540083784	0.7039514791131084	0	0	1.3865283501492114	0.9028385443902706	PSAT1
Hypothetical network for drug addiction	1/32	0.521445540083784	0.7039514791131084	0	0	1.3865283501492114	0.9028385443902706	PPA1
Mitochondrial pathway of apoptosis: caspases	2/77	0.5257143606594834	0.707851619470643	0	0	1.1461368653421633	0.7369628574849958	CHEK1;BIRC5
Propanoate metabolism	1/33	0.5323500741900563	0.7134605998506892	0	0	1.3431305066079295	0.846781962614919	ACAT1
Peroxisome	2/78	0.5326616174323859	0.7134605998506892	0	0	1.1309980248634832	0.7123805050447951	GNPAT;ACSL5
p75 neurotrophin receptor-mediated signaling	3/124	0.5383707660177459	0.7192296952268324	0	0	1.0654574709281064	0.6597395765803862	YWHAE;E2F1;ECT2
Cysteine and methionine metabolism	1/34	0.5430066660078676	0.7216642996425806	0	0	1.302362835402483	0.7952666146095868	DNMT1
Monoamine transport	1/34	0.5430066660078676	0.7216642996425806	0	0	1.302362835402483	0.7952666146095868	CDC25C
Apoptosis modulation and signaling	2/80	0.5463463081970255	0.7242265015634988	0	0	1.1018848700967907	0.6660918724166304	PIDD1;BIRC5
Basal transcription factors	1/35	0.5534209411200874	0.7298327578267477	0	0	1.2639932625032393	0.747824387436265	TAF6
Interleukin-2/PI3K pathway	1/35	0.5534209411200874	0.7298327578267477	0	0	1.2639932625032393	0.747824387436265	E2F1
Oncostatin M	7/311	0.5644948510236323	0.7425278425003163	0	0	0.9889494243421053	0.56550503217851	CCNA2;CCNB1;MCM7;ACSL5;RAD23A;CKS1B;AURKA
FRA pathway	1/37	0.5735444087536751	0.752501999208786	0	0	1.1936490455212923	0.6635732709033645	CCNA2
Asparagine N-linked glycosylation	2/85	0.5793179484693287	0.7542896131085421	0	0	1.035240298944121	0.5651416320821033	GANAB;RPN1
C-Myb transcription factor network	2/85	0.5793179484693287	0.7542896131085421	0	0	1.035240298944121	0.5651416320821033	CCNB1;MCM4
TGF-beta regulation of skeletal system development	2/85	0.5793179484693287	0.7542896131085421	0	0	1.035240298944121	0.5651416320821033	RBL1;TFDP1
RAC1 activity regulation	1/38	0.5832642268565096	0.7555922938822964	0	0	1.161328729610668	0.6260897101882028	RACGAP1
Triglyceride biosynthesis	1/38	0.5832642268565096	0.7555922938822964	0	0	1.161328729610668	0.6260897101882028	ACSL5
E-cadherin nascent AJ-like junctions pathway	1/39	0.592762984883861	0.7602185281135517	0	0	1.1307094829584976	0.5913165640251683	NME1
Tricarboxylic acid (TCA) cycle	1/39	0.592762984883861	0.7602185281135517	0	0	1.1307094829584976	0.5913165640251683	CS
G13 signaling pathway	1/39	0.592762984883861	0.7602185281135517	0	0	1.1307094829584976	0.5913165640251683	CIT
HIV-1 transcription initiation	1/39	0.592762984883861	0.7602185281135517	0	0	1.1307094829584976	0.5913165640251683	TAF6
Pyruvate metabolism and citric acid (TCA) cycle	1/40	0.6020456995920934	0.7701981144407579	0	0	1.1016604540833617	0.5590066667770159	CS
Alpha-M beta-2 integrin signaling	1/41	0.6111172741609232	0.7798586110561035	0	0	1.0740638766519823	0.528940370874597	HMGB1
Bladder cancer	1/42	0.6199825007970448	0.7872550072002078	0	0	1.0478134737294509	0.5009219276037732	E2F1
Eukaryotic transcription initiation	1/42	0.6199825007970448	0.7872550072002078	0	0	1.0478134737294509	0.5009219276037732	TAF6
Signaling by ERBB4	2/93	0.628347469615899	0.7943237199616681	0	0	0.9438420299347452	0.4385674969593672	YWHAB;CDK1
Beta-3 integrin cell surface interactions	1/43	0.6286460629716125	0.7943237199616681	0	0	1.0228130899937067	0.47477641567015105	HMGB1
Valine, leucine and isoleucine degradation	1/44	0.6371125384105594	0.803043568070312	0	0	0.9989755148038111	0.4503471224941688	ACAT1
Amino sugar and nucleotide sugar metabolism	1/45	0.6453864007858727	0.8055552885721476	0	0	0.9762214657589107	0.4274933060784296	NANS
RNA polymerase III transcription	1/45	0.6453864007858727	0.8055552885721476	0	0	0.9762214657589107	0.4274933060784296	NFIC
RhoA signaling pathway	1/45	0.6453864007858727	0.8055552885721476	0	0	0.9762214657589107	0.4274933060784296	CIT
Wnt interactions in lipid metabolism and immune response	1/45	0.6453864007858727	0.8055552885721476	0	0	0.9762214657589107	0.4274933060784296	IFI30
Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family	2/97	0.6511477253169917	0.810773745358293	0	0	0.9039154176832811	0.3877966552842222	CDK1;E2F1
RhoA activity regulation	1/46	0.6534720227489785	0.81169769411677	0	0	0.9544787077826725	0.40608827144406306	ECT2
Regulation of NFAT transcription factors	1/47	0.6613736777163133	0.8195282528223882	0	0	0.9336812871097491	0.3860177152983637	E2F1
Post-translational regulation of adherens junction stability and disassembly	1/48	0.66909554236294	0.8217491394343747	0	0	0.9137688630612054	0.3671782942440223	NME1
Diurnally regulated genes with circadian orthologs	1/48	0.66909554236294	0.8217491394343747	0	0	0.9137688630612054	0.3671782942440223	HIST1H2BN
HES/HEY pathway	1/48	0.66909554236294	0.8217491394343747	0	0	0.9137688630612054	0.3671782942440223	E2F1
Signaling by the B cell receptor (BCR)	3/151	0.6711752230467894	0.8217491394343747	0	0	0.8698726381248505	0.3468400014937833	PSMD7;PSMD13;PSMD2
Translation	3/151	0.6711752230467894	0.8217491394343747	0	0	0.8698726381248505	0.3468400014937833	RPN1;EIF4G1;EIF3B
Arf6 integrin-mediated signaling pathway	1/49	0.6766416987798501	0.8249154497959104	0	0	0.8946861233480177	0.34947638378728585	NME1
Signaling by ERBB2	2/102	0.6780676423072619	0.8249154497959104	0	0	0.8584988962472406	0.3335338854389367	YWHAB;CDK1
Protein metabolism	9/442	0.6785854187404955	0.8249154497959104	0	0	0.8906885945380545	0.3453599726057606	CS;TUBA1C;TUBA1B;GANAB;RPN1;TCP1;TUBB4B;EIF4G1;EIF3B
Phagosome	3/154	0.6840587818755545	0.8296032035512044	0	0	0.8524585360135967	0.3236882468590607	TUBA1C;TUBA1B;TUBB4B
Interleukin-4 signaling pathway	2/104	0.6883524252181922	0.8328414956059731	0	0	0.8415790157122451	0.31429132429499274	BIRC5;MYBL1
Pyruvate metabolism	1/52	0.6982653640747595	0.8388996060195588	0	0	0.8419279606115574	0.3023835381553784	ACAT1
Heparan sulfate/heparin glycosaminoglycan (HS-GAG) metabolism	1/52	0.6982653640747595	0.8388996060195588	0	0	0.8419279606115574	0.3023835381553784	GUSB
Mitochondrial protein import	1/52	0.6982653640747595	0.8388996060195588	0	0	0.8419279606115574	0.3023835381553784	CS
Amyotrophic lateral sclerosis (ALS)	1/53	0.705147689271253	0.8432185654921978	0	0	0.8256946797695697	0.2884547930646438	NEFH
Starch and sucrose metabolism	1/53	0.705147689271253	0.8432185654921978	0	0	0.8256946797695697	0.2884547930646438	GUSB
Non-small cell lung cancer	1/54	0.7118733704369646	0.848515140456063	0	0	0.8100739755631285	0.2753078804391388	E2F1
Signaling by interleukins	2/109	0.7128850400322869	0.848515140456063	0	0	0.8020465845557138	0.27144072065555375	YWHAB;CDK1
Glycosaminoglycan metabolism	2/110	0.7175930751567406	0.8501737818831593	0	0	0.79457934755948	0.2636832369257041	HMMR;GUSB
Leptin influence on immune response	2/110	0.7175930751567406	0.8501737818831593	0	0	0.79457934755948	0.2636832369257041	BANF1;ACAT1
Signaling by EGFR in cancer	2/111	0.7222360926621191	0.8537030311881729	0	0	0.7872491240861129	0.25617338054920014	YWHAB;CDK1
Cytosolic DNA-sensing pathway	1/56	0.7248689499728844	0.8548454513473326	0	0	0.7805366439727673	0.2511489042424482	RIPK3
Inositol phosphate metabolism	1/57	0.7311457236500404	0.857133364405719	0	0	0.7665591567023285	0.2400422436301903	MINPP1
Mechanism of gene regulation by peroxisome proliferators via PPAR-alpha	1/57	0.7311457236500404	0.857133364405719	0	0	0.7665591567023285	0.2400422436301903	DUT
Protein processing in the endoplasmic reticulum	3/166	0.7318214690247659	0.857133364405719	0	0	0.7892122265052391	0.2464068071307025	GANAB;RPN1;RAD23A
TGF-beta regulation of extracellular matrix	11/565	0.7420893455987297	0.8630914580929505	0	0	0.8492739129020718	0.253326205176407	WEE1;TFDP1;RBL1;PPA1;SUV39H1;STMN1;CCNF;E2F1;CDC7;MCM5;CDC6
RNA degradation	1/59	0.7432738459907161	0.8630914580929505	0	0	0.7400501291204618	0.21956601616366286	LSM4
Caspase cascade in apoptosis	1/59	0.7432738459907161	0.8630914580929505	0	0	0.7400501291204618	0.21956601616366286	PIDD1
Signaling by NGF	4/221	0.7436382543412945	0.8630914580929505	0	0	0.7899700614098726	0.23398959011487064	YWHAE;YWHAB;CDK1;ECT2
Tricarboxylic acid (TCA) cycle and respiratory electron transport	2/117	0.7487582971579158	0.8670722493047648	0	0	0.7459449083405317	0.21583098983941926	CS;NDUFS2
