Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Leptin signaling pathway	3/61	0.2575759742307835	0.6191422486168523	0	0	1.7450138171332452	2.3670075138044675	SRC;JAK2;RAF1
Shigellosis	3/62	0.2653981527028819	0.6339882740290753	0	0	1.7153487273371524	2.2754514567947943	NFKBIA;RIPK2;NFKBIB
Basal transcription factors	2/35	0.2678477591828264	0.6339882740290753	0	0	2.043741765480896	2.6922956704937357	GTF2B;TAF7
Interleukin-7 signaling pathway	2/35	0.2678477591828264	0.6339882740290753	0	0	2.043741765480896	2.6922956704937357	CREBBP;IL7R
PIK3C1/AKT pathway	2/35	0.2678477591828264	0.6339882740290753	0	0	2.043741765480896	2.6922956704937357	SRC;RAF1
fMLP induced chemokine gene expression in HMC-1 cells	2/35	0.2678477591828264	0.6339882740290753	0	0	2.043741765480896	2.6922956704937357	NFKBIA;RAF1
Acetylcholine neurotransmitter release cycle	1/11	0.2753734298378106	0.64183088676331	0	0	3.3703125	4.3464465908752405	VAMP2
BTG family proteins and cell cycle regulation	1/11	0.2753734298378106	0.64183088676331	0	0	3.3703125	4.3464465908752405	BTG1
Norepinephrine neurotransmitter release cycle	1/11	0.2753734298378106	0.64183088676331	0	0	3.3703125	4.3464465908752405	VAMP2
Transport of organic anions	1/11	0.2753734298378106	0.64183088676331	0	0	3.3703125	4.3464465908752405	SLCO3A1
Signaling by PDGF	5/122	0.2766233805660596	0.64183088676331	0	0	1.4423824039208655	1.8536032255467234	GRB7;NR4A1;SRC;PRKCD;RAF1
PI3K/PLC/TRK pathway	2/36	0.2786242609205067	0.64183088676331	0	0	1.983529411764706	2.5347346609763446	SRC;PRKCD
Phospholipids as signaling intermediaries	2/36	0.2786242609205067	0.64183088676331	0	0	1.983529411764706	2.5347346609763446	SRC;RAF1
SNARE interactions in vesicular transport	2/36	0.2786242609205067	0.64183088676331	0	0	1.983529411764706	2.5347346609763446	STX6;VAMP2
Signaling to ERKs	2/36	0.2786242609205067	0.64183088676331	0	0	1.983529411764706	2.5347346609763446	SRC;RAF1
Signaling by ERBB4	4/93	0.2809475103167422	0.6437539983611251	0	0	1.5164813616487245	1.9253056641493143	NR4A1;NCOR1;JAK2;RAF1
Validated nuclear estrogen receptor alpha network	3/64	0.2811225470879332	0.6437539983611251	0	0	1.658936425429828	2.1051315877063583	CEBPB;NCOR1;ANP32A
Oncostatin M	11/311	0.28794147106678797	0.6496565262449823	0	0	1.2388280329799763	1.5423384791039743	ZHX2;PLCB4;PTTG1;RRAD;IRF1;RGS16;CASP4;ITGB8;BCL10;JUNB;ATF3
Activation of NMDA receptor upon glutamate binding and postsynaptic events	2/37	0.2893894116453338	0.6496565262449823	0	0	1.9267577639751552	2.3891450472675113	AKAP9;RAF1
FRA pathway	2/37	0.2893894116453338	0.6496565262449823	0	0	1.9267577639751552	2.3891450472675113	JUNB;ATF4
Interleukin-23-mediated signaling events	2/37	0.2893894116453338	0.6496565262449823	0	0	1.9267577639751552	2.3891450472675113	NFKBIA;JAK2
Latent infection of Homo sapiens with Mycobacterium tuberculosis	2/37	0.2893894116453338	0.6496565262449823	0	0	1.9267577639751552	2.3891450472675113	CYBB;ATP6V1E1
Generic transcription pathway	13/377	0.29485451575821586	0.6496565262449823	0	0	1.2068768996960486	1.4739264268274714	CREBBP;CCNT2;TGIF2;UBE2D3;RORC;RORA;NRBP1;HELZ2;NR4A2;NR4A1;MED13;NCOR1;JUNB
Assembly of HIV virion	1/12	0.2962903795406702	0.6496565262449823	0	0	3.0637626262626263	3.726807714466655	VPS37A
D4-GDI signaling pathway	1/12	0.2962903795406702	0.6496565262449823	0	0	3.0637626262626263	3.726807714466655	CASP1
Dopamine neurotransmitter release cycle	1/12	0.2962903795406702	0.6496565262449823	0	0	3.0637626262626263	3.726807714466655	VAMP2
FGFR3 ligand binding and activation	1/12	0.2962903795406702	0.6496565262449823	0	0	3.0637626262626263	3.726807714466655	FGF16
Gamma-aminobutyric acid receptor life cycle	1/12	0.2962903795406702	0.6496565262449823	0	0	3.0637626262626263	3.726807714466655	SRC
Platelet endothelial cell adhesion molecule 1 (PECAM1) interactions	1/12	0.2962903795406702	0.6496565262449823	0	0	3.0637626262626263	3.726807714466655	SRC
Pyrimidine catabolism	1/12	0.2962903795406702	0.6496565262449823	0	0	3.0637626262626263	3.726807714466655	NT5E
SODD/TNFR1 signaling pathway	1/12	0.2962903795406702	0.6496565262449823	0	0	3.0637626262626263	3.726807714466655	BIRC3
SRF and microRNAs in smooth muscle differentiation and proliferation	1/12	0.2962903795406702	0.6496565262449823	0	0	3.0637626262626263	3.726807714466655	KLF4
ERBB4 signaling events	2/38	0.3001349096209166	0.6525405057488467	0	0	1.8731400966183576	2.254367575631248	NCOR1;JAK2
Signal transduction through IL-1R	2/38	0.3001349096209166	0.6525405057488467	0	0	1.8731400966183576	2.254367575631248	NFKBIA;FOS
Trefoil factor initiation of mucosal healing	2/38	0.3001349096209166	0.6525405057488467	0	0	1.8731400966183576	2.254367575631248	NFKBIA;RAF1
G alpha 13 pathway	3/67	0.30484949830398006	0.6534718106881289	0	0	1.5809287891986064	1.8780439174249643	NFKBIA;PRKCD;NFKB2
Telomerase regulation	3/67	0.30484949830398006	0.6534718106881289	0	0	1.5809287891986064	1.8780439174249643	IRF1;TINF2;FOS
Disease	22/674	0.3059643245411163	0.6534718106881289	0	0	1.1412203614657603	1.3515321760733827	TSPYL2;CCNT2;SRC;SH3KBP1;GTF2B;PRKCD;CYBB;VPS37A;KLF4;FGF16;NR4A1;POLR2A;DDIT3;STX6;CD28;DNAJB9;ATP6V1E1;RAF1;ATF3;VAMP2;ATF4;HSPA1A
Signaling by FGFR in disease	5/128	0.3102890859579901	0.6534718106881289	0	0	1.3715958837910058	1.6051112909648144	FGF16;NR4A1;SRC;PRKCD;RAF1
FRS2-mediated cascade	2/39	0.31085293995835167	0.6534718106881289	0	0	1.8224206815511164	2.129380729596244	FGF16;RAF1
GAB1 signalosome	2/39	0.31085293995835167	0.6534718106881289	0	0	1.8224206815511164	2.129380729596244	NR4A1;SRC
HIV-1 transcription initiation	2/39	0.31085293995835167	0.6534718106881289	0	0	1.8224206815511164	2.129380729596244	POLR2A;GTF2B
Signaling events regulated by Ret tyrosine kinase	2/39	0.31085293995835167	0.6534718106881289	0	0	1.8224206815511164	2.129380729596244	GRB7;SRC
CD8/T cell receptor downstream pathway	3/68	0.312780656498702	0.6534718106881289	0	0	1.5565264004288395	1.8090776529036054	FOS;RAF1;JUNB
Epithelial cell signaling in Helicobacter pylori infection	3/68	0.312780656498702	0.6534718106881289	0	0	1.5565264004288395	1.8090776529036054	NFKBIA;SRC;ATP6V1E1
Wnt signaling pathway and pluripotency	4/98	0.31344412373720804	0.6534718106881289	0	0	1.4354461401359029	1.6653101141955735	CREBBP;FZD5;PRKCD;CSNK1E
PDGFB signaling pathway	5/129	0.31595867249949233	0.6534718106881289	0	0	1.360464132641552	1.5674503933333506	SRC;PRKCD;FOS;RAF1;JAK2
Double stranded RNA-induced gene expression	1/13	0.3166045594419229	0.6534718106881289	0	0	2.8083043981481484	3.2298357477142527	NFKBIA
FGFR4 ligand binding and activation	1/13	0.3166045594419229	0.6534718106881289	0	0	2.8083043981481484	3.2298357477142527	FGF16
Interleukin-22 soluble receptor signaling pathway	1/13	0.3166045594419229	0.6534718106881289	0	0	2.8083043981481484	3.2298357477142527	JAK2
MAP kinase downregulation by phosphorylation of MEK1 by Cdk5/p35	1/13	0.3166045594419229	0.6534718106881289	0	0	2.8083043981481484	3.2298357477142527	RAF1
Melanocyte development and pigmentation pathway	1/13	0.3166045594419229	0.6534718106881289	0	0	2.8083043981481484	3.2298357477142527	RAF1
NICD trafficking to the nucleus	1/13	0.3166045594419229	0.6534718106881289	0	0	2.8083043981481484	3.2298357477142527	CREBBP
T helper cell surface molecules	1/13	0.3166045594419229	0.6534718106881289	0	0	2.8083043981481484	3.2298357477142527	CD28
NFAT involvement in hypertrophy of the heart	3/69	0.3207168308611967	0.656646392634817	0	0	1.532863477985429	1.7431672764871091	CREBBP;CSNK1A1;RAF1
Negative regulation of FGFR signaling	2/40	0.32153615349947756	0.656646392634817	0	0	1.774370709382151	2.0132813664506015	FGF16;SRC
Nuclear signaling by ErbB4	2/40	0.32153615349947756	0.656646392634817	0	0	1.774370709382151	2.0132813664506015	NCOR1;JAK2
PAC1 receptor pathway	2/40	0.32153615349947756	0.656646392634817	0	0	1.774370709382151	2.0132813664506015	PLCB4;PRKCD
Integrin-mediated cell adhesion	4/100	0.3265436547769176	0.6573787429815163	0	0	1.4053955788248982	1.572906974160867	SRC;ITGB8;RAF1;MAPK6
Antiviral mechanism by interferon-stimulated genes	3/70	0.328654526664282	0.6573787429815163	0	0	1.509906911435852	1.680146123666048	EIF4A2;ISG15;EIF4G3
CDC42 signaling events	3/70	0.328654526664282	0.6573787429815163	0	0	1.509906911435852	1.680146123666048	ATF2;SRC;RAF1
Signaling events mediated by HDAC class I	3/70	0.328654526664282	0.6573787429815163	0	0	1.509906911435852	1.680146123666048	NFKBIA;CREBBP;NCOR1
Signaling events mediated by VEGFR1 and VEGFR2	3/70	0.328654526664282	0.6573787429815163	0	0	1.509906911435852	1.680146123666048	SRC;PRKCD;RAF1
Bioactive peptide-induced signaling pathway	2/41	0.33217764654765264	0.6573787429815163	0	0	1.7287848383500557	1.905268483767757	JAK2;RAF1
Fc epsilon receptor I signaling in mast cells	2/41	0.33217764654765264	0.6573787429815163	0	0	1.7287848383500557	1.905268483767757	FOS;RAF1
Graft-versus-host disease	2/41	0.33217764654765264	0.6573787429815163	0	0	1.7287848383500557	1.905268483767757	CD86;CD28
Melanogenesis	4/101	0.33310666760738183	0.6573787429815163	0	0	1.3908349975711125	1.5289345054187438	CREBBP;PLCB4;FZD5;RAF1
Acetylcholine binding and downstream events	1/14	0.33633331036263625	0.6573787429815163	0	0	2.5921474358974357	2.824540233531063	CHRNE
CARM1 transcriptional regulation by protein methylation	1/14	0.33633331036263625	0.6573787429815163	0	0	2.5921474358974357	2.824540233531063	CREBBP
DCC-mediated attractive signaling	1/14	0.33633331036263625	0.6573787429815163	0	0	2.5921474358974357	2.824540233531063	SRC
Glycosphingolipid biosynthesis: globo series	1/14	0.33633331036263625	0.6573787429815163	0	0	2.5921474358974357	2.824540233531063	GLA
Interferon gamma signaling regulation	1/14	0.33633331036263625	0.6573787429815163	0	0	2.5921474358974357	2.824540233531063	JAK2
Non-homologous end-joining (NHEJ) pathway	1/14	0.33633331036263625	0.6573787429815163	0	0	2.5921474358974357	2.824540233531063	DCLRE1C
TRAF3-dependent IRF activation pathway	1/14	0.33633331036263625	0.6573787429815163	0	0	2.5921474358974357	2.824540233531063	CREBBP
Viral messenger RNA biosynthesis	1/14	0.33633331036263625	0.6573787429815163	0	0	2.5921474358974357	2.824540233531063	POLR2A
Messenger RNA splicing: minor pathway	2/42	0.34277094125201574	0.6649240815264666	0	0	1.6854782608695653	1.8046295474548595	POLR2A;SF3B1
Netrin-1 signaling	2/42	0.34277094125201574	0.6649240815264666	0	0	1.6854782608695653	1.8046295474548595	SRC;SIAH2
Signaling events mediated by T cell protein tyrosine phosphatase (TC-PTP)	2/42	0.34277094125201574	0.6649240815264666	0	0	1.6854782608695653	1.8046295474548595	CREBBP;SRC
Wnt signaling pathway	8/231	0.35034705921045983	0.6678445383048646	0	0	1.2105259009985263	1.2696371131356605	NFAT5;CREBBP;PLCB4;FZD5;CSNK1A1;PRKCD;CSNK1E;DKK3
Chronic myeloid leukemia	3/73	0.35244328123904095	0.6678445383048646	0	0	1.4449726231956197	1.5069122040492964	NFKBIA;RAF1;RUNX1
Myc repressed pathway	3/73	0.35244328123904095	0.6678445383048646	0	0	1.4449726231956197	1.5069122040492964	GADD45A;DDIT3;ZFP36L1
Signaling by NOTCH1	3/73	0.35244328123904095	0.6678445383048646	0	0	1.4449726231956197	1.5069122040492964	CREBBP;NCOR1;DTX4
Cleavage of growing transcript in the termination region	2/43	0.35330996705049905	0.6678445383048646	0	0	1.6442841993637327	1.7107289242775627	SRSF5;SRSF11
Growth hormone receptor signaling	2/43	0.35330996705049905	0.6678445383048646	0	0	1.6442841993637327	1.7107289242775627	JAK2;RAF1
PI3K class IB pathway in neutrophils	2/43	0.35330996705049905	0.6678445383048646	0	0	1.6442841993637327	1.7107289242775627	PRKCD;DAPP1
Type 1 diabetes mellitus	2/43	0.35330996705049905	0.6678445383048646	0	0	1.6442841993637327	1.7107289242775627	CD86;CD28
Eicosanoid ligand-binding G-protein coupled receptors	1/15	0.35549347517003127	0.6678445383048646	0	0	2.4068700396825395	2.489301448701203	PTGER2
Glycosphingolipid biosynthesis: ganglio series	1/15	0.35549347517003127	0.6678445383048646	0	0	2.4068700396825395	2.489301448701203	ST6GALNAC3
Prolactin receptor signaling pathway	1/15	0.35549347517003127	0.6678445383048646	0	0	2.4068700396825395	2.489301448701203	JAK2
Signaling to p38 via RIT and RIN	1/15	0.35549347517003127	0.6678445383048646	0	0	2.4068700396825395	2.489301448701203	RAF1
Spliceosomal assembly	1/15	0.35549347517003127	0.6678445383048646	0	0	2.4068700396825395	2.489301448701203	SNRNP70
Interferon signaling	6/168	0.3566319410283587	0.6683610710797813	0	0	1.249335149510281	1.2881282634045985	EIF4A2;IRF1;PRKCD;ISG15;JAK2;EIF4G3
Fibroblast growth factor receptor pathway	4/105	0.35940051330956974	0.6719226987961522	0	0	1.3354759559725606	1.3666164192402623	FGF16;PRKCD;RAF1;MAPK6
G-protein-mediated events	2/44	0.3637890424556544	0.6720023478794328	0	0	1.6050517598343685	1.622998057104884	PLCB4;PRKCD
B cell survival pathway	1/16	0.37410141288010657	0.6720023478794328	0	0	2.2462962962962965	2.208622225482252	FOS
DNA-PK pathway in nonhomologous end joining	1/16	0.37410141288010657	0.6720023478794328	0	0	2.2462962962962965	2.208622225482252	DCLRE1C
Ghrelin biosynthesis, secretion, and deacylation	1/16	0.37410141288010657	0.6720023478794328	0	0	2.2462962962962965	2.208622225482252	KLF4
Glutamate neurotransmitter release cycle	1/16	0.37410141288010657	0.6720023478794328	0	0	2.2462962962962965	2.208622225482252	VAMP2
Inhibition of platelet activation by aspirin	1/16	0.37410141288010657	0.6720023478794328	0	0	2.2462962962962965	2.208622225482252	RAF1
Inhibitor of DNA binding (ID) signaling pathway	1/16	0.37410141288010657	0.6720023478794328	0	0	2.2462962962962965	2.208622225482252	RBL2
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1	1/16	0.37410141288010657	0.6720023478794328	0	0	2.2462962962962965	2.208622225482252	RIPK2
KIT signaling regulation	1/16	0.37410141288010657	0.6720023478794328	0	0	2.2462962962962965	2.208622225482252	SRC
N-glycan precursor substrate biosynthesis	1/16	0.37410141288010657	0.6720023478794328	0	0	2.2462962962962965	2.208622225482252	DPM1
Other semaphorin interactions	1/16	0.37410141288010657	0.6720023478794328	0	0	2.2462962962962965	2.208622225482252	PLXNC1
Protein kinase A (PKA) at the centrosome	1/16	0.37410141288010657	0.6720023478794328	0	0	2.2462962962962965	2.208622225482252	AKAP9
Rap1 signaling	1/16	0.37410141288010657	0.6720023478794328	0	0	2.2462962962962965	2.208622225482252	RAF1
Selenium metabolism and selenoproteins	1/16	0.37410141288010657	0.6720023478794328	0	0	2.2462962962962965	2.208622225482252	FOS
Serotonin receptor 2 and ELK-SRF/GATA4 signaling	1/16	0.37410141288010657	0.6720023478794328	0	0	2.2462962962962965	2.208622225482252	RAF1
Sprouty regulation of FGF signaling	1/16	0.37410141288010657	0.6720023478794328	0	0	2.2462962962962965	2.208622225482252	SRC
RhoA signaling pathway	2/45	0.37420285779849555	0.6720023478794328	0	0	1.567644084934277	1.5409270843474991	ATF2;FOS
VEGF signaling pathway	3/76	0.3761294146907206	0.6738985346542078	0	0	1.3853753997422558	1.3546505535530202	NFAT5;SRC;RAF1
Phospholipid metabolism	7/205	0.37961295168380693	0.67856910993826	0	0	1.1924065213538897	1.1549686453346009	CHKB;CHKA;INPP5K;SYNJ2;GPCPD1;GLA;LPIN2
Beta-arrestin-dependent recruitment of Src kinases in GPCR signaling	1/17	0.39217301274707306	0.6805872463368488	0	0	2.1057942708333335	1.97113331260852	RAF1
Beta-catenin phosphorylation cascade	1/17	0.39217301274707306	0.6805872463368488	0	0	2.1057942708333335	1.97113331260852	CSNK1A1
Cell to cell adhesion signaling	1/17	0.39217301274707306	0.6805872463368488	0	0	2.1057942708333335	1.97113331260852	SRC
Endocytotic role of NDK, phosphins and dynamin	1/17	0.39217301274707306	0.6805872463368488	0	0	2.1057942708333335	1.97113331260852	SYNJ2
GRB2-SOS provides linkage to MAPK signaling for integrins	1/17	0.39217301274707306	0.6805872463368488	0	0	2.1057942708333335	1.97113331260852	SRC
HIV-1 elongation complex formation in the absence of HIV-1 Tat	1/17	0.39217301274707306	0.6805872463368488	0	0	2.1057942708333335	1.97113331260852	CCNT2
Integrin beta-5 pathway	1/17	0.39217301274707306	0.6805872463368488	0	0	2.1057942708333335	1.97113331260852	ITGB8
SHC-related events	1/17	0.39217301274707306	0.6805872463368488	0	0	2.1057942708333335	1.97113331260852	RAF1
SHC1 events in EGFR signaling	1/17	0.39217301274707306	0.6805872463368488	0	0	2.1057942708333335	1.97113331260852	RAF1
Synaptic proteins at the synaptic junction	1/17	0.39217301274707306	0.6805872463368488	0	0	2.1057942708333335	1.97113331260852	EPB41
Syndecan 3 pathway	1/17	0.39217301274707306	0.6805872463368488	0	0	2.1057942708333335	1.97113331260852	SRC
TAK1-mediated activation of p38 MAPK	1/17	0.39217301274707306	0.6805872463368488	0	0	2.1057942708333335	1.97113331260852	RIPK2
Unblocking of NMDA receptor, glutamate binding and activation	1/17	0.39217301274707306	0.6805872463368488	0	0	2.1057942708333335	1.97113331260852	AKAP9
Delta Np63 pathway	2/47	0.3948152294209116	0.6805946271086538	0	0	1.4978164251207728	1.3919768179140348	RRAD;RUNX1
LKB1 signaling events	2/47	0.3948152294209116	0.6805946271086538	0	0	1.4978164251207728	1.3919768179140348	SIK3;SIK1
Regulation of transcription by NOTCH1 intracellular domain	2/47	0.3948152294209116	0.6805946271086538	0	0	1.4978164251207728	1.3919768179140348	CREBBP;NCOR1
Activation of chaperones by IRE1 alpha	2/48	0.40500487868092044	0.6935260533164435	0	0	1.465179584120983	1.324311601144883	TSPYL2;DNAJB9
N-glycan biosynthesis	2/48	0.40500487868092044	0.6935260533164435	0	0	1.465179584120983	1.324311601144883	DPM1;MGAT5
Post-translational regulation of adherens junction stability and disassembly	2/48	0.40500487868092044	0.6935260533164435	0	0	1.465179584120983	1.324311601144883	CREBBP;SRC
Nicotinic acetylcholine receptor role in the regulation of apoptosis	1/18	0.40972370756284093	0.6954520825737694	0	0	1.9818218954248366	1.7683246429630346	SRC
Pertussis toxin-insensitive CCR5 signaling in macrophage	1/18	0.40972370756284093	0.6954520825737694	0	0	1.9818218954248366	1.7683246429630346	FOS
Tie2 signaling	1/18	0.40972370756284093	0.6954520825737694	0	0	1.9818218954248366	1.7683246429630346	GRB7
Transcriptional activity regulation by PML	1/18	0.40972370756284093	0.6954520825737694	0	0	1.9818218954248366	1.7683246429630346	CREBBP
Angiopoietin receptor Tie2-mediated signaling	2/49	0.41511142376516724	0.6983484328915378	0	0	1.433931544865865	1.2607245213100453	GRB7;ETS1
Antigen processing and presentation	3/81	0.4151688153809053	0.6983484328915378	0	0	1.2962342535513267	1.1394807196929992	CD74;HSPA1B;HSPA1A
Transcription	6/181	0.42361705507255815	0.6983484328915378	0	0	1.1557468101075807	0.9927002956251315	CCNT2;SNAPC1;POLR2A;GTF2B;SRSF5;SRSF11
Phosphatidylinositol metabolism	2/50	0.42513117674261985	0.6983484328915378	0	0	1.4039855072463767	1.200909542670703	INPP5K;SYNJ2
Translation factors	2/50	0.42513117674261985	0.6983484328915378	0	0	1.4039855072463767	1.200909542670703	EIF4A2;EIF4G3
Class C GPCRs (metabotropic glutamate and pheromone receptors)	1/19	0.42676848676705087	0.6983484328915378	0	0	1.8716242283950617	1.5937134814731877	GABBR1
Destabilization of mRNA by butyrate response factor 1 (BRF1)	1/19	0.42676848676705087	0.6983484328915378	0	0	1.8716242283950617	1.5937134814731877	ZFP36L1
FRS2-mediated activation	1/19	0.42676848676705087	0.6983484328915378	0	0	1.8716242283950617	1.5937134814731877	RAF1
G-protein-independent seven transmembrane receptor signaling	1/19	0.42676848676705087	0.6983484328915378	0	0	1.8716242283950617	1.5937134814731877	MAPK6
GABA biosynthesis, release, reuptake and degradation	1/19	0.42676848676705087	0.6983484328915378	0	0	1.8716242283950617	1.5937134814731877	VAMP2
Inhibition of T cell receptor signaling by activated Csk	1/19	0.42676848676705087	0.6983484328915378	0	0	1.8716242283950617	1.5937134814731877	CREBBP
MAL role in Rho-mediated activation of SRF	1/19	0.42676848676705087	0.6983484328915378	0	0	1.8716242283950617	1.5937134814731877	RAF1
Ras activation upon calcium influx through NMDA receptor	1/19	0.42676848676705087	0.6983484328915378	0	0	1.8716242283950617	1.5937134814731877	AKAP9
Small ligand GPCRs	1/19	0.42676848676705087	0.6983484328915378	0	0	1.8716242283950617	1.5937134814731877	PTGER2
TP53 network	1/19	0.42676848676705087	0.6983484328915378	0	0	1.8716242283950617	1.5937134814731877	GADD45A
Telomeres, telomerase, cellular aging, and immortality	1/19	0.42676848676705087	0.6983484328915378	0	0	1.8716242283950617	1.5937134814731877	POLR2A
Tob role in T-cell activation	1/19	0.42676848676705087	0.6983484328915378	0	0	1.8716242283950617	1.5937134814731877	CD28
Calcium regulation in the cardiac cell	5/149	0.43033537051300486	0.7026995290655396	0	0	1.1702967171717171	0.9867830072265824	RGS2;RGS1;RGS16;PRKCD;ATP2B1
CXCR4 signaling pathway	4/116	0.4312477673603833	0.7027068882882878	0	0	1.2036275243081527	1.0123379962367343	RGS1;SRC;RAF1;JAK2
Type I interferon (interferon-alpha/beta) pathway	2/51	0.43506073086761654	0.7070846761426522	0	0	1.3752617568766636	1.1445886161695606	PTP4A1;PTPN22
Small cell lung cancer	3/84	0.4382189589456859	0.7070846761426522	0	0	1.2480320041295652	1.0296720654639782	NFKBIA;TRAF1;BIRC3
Lipid and lipoprotein metabolism	15/489	0.4412306493280413	0.7070846761426522	0	0	1.066996261092842	0.87300303101912	CREBBP;PHYH;CHKB;CHKA;RORA;SYNJ2;GRHL1;GPCPD1;ARNTL;HELZ2;MED13;NCOR1;INPP5K;GLA;LPIN2
Cell differentiation pathway	1/20	0.44332190926461107	0.7070846761426522	0	0	1.7730263157894737	1.442284418321127	KLF4
Dual incision reaction in GG-NER	1/20	0.44332190926461107	0.7070846761426522	0	0	1.7730263157894737	1.442284418321127	DDB2
Estrogen receptor signaling pathway	1/20	0.44332190926461107	0.7070846761426522	0	0	1.7730263157894737	1.442284418321127	FOS
N-glycan antennae elongation in the medial/trans-Golgi	1/20	0.44332190926461107	0.7070846761426522	0	0	1.7730263157894737	1.442284418321127	MGAT5
Peroxisomal lipid metabolism	1/20	0.44332190926461107	0.7070846761426522	0	0	1.7730263157894737	1.442284418321127	PHYH
HIV life cycle	4/118	0.44411596772071865	0.7070846761426522	0	0	1.1823887817274426	0.9597089846890144	CCNT2;POLR2A;GTF2B;VPS37A
Apoptotic execution  phase	2/52	0.44489694739208224	0.7070846761426522	0	0	1.347686956521739	1.0915086503504057	PRKCD;ACIN1
Interleukin-2 receptor beta chain in T cell activation	2/52	0.44489694739208224	0.7070846761426522	0	0	1.347686956521739	1.0915086503504057	FOS;RAF1
Signaling events mediated by PTP1B	2/52	0.44489694739208224	0.7070846761426522	0	0	1.347686956521739	1.0915086503504057	SRC;JAK2
Signaling by NOTCH	4/119	0.4505171737182708	0.7145497796269296	0	0	1.1720464375142272	0.9345418705390792	CREBBP;NCOR1;DTX4;TNRC6B
PI3K pathway	2/53	0.4546369430592444	0.7196093945354911	0	0	1.3211935208866155	1.0414388598971833	PRKCD;DAPP1
E-cadherin keratinocyte pathway	1/21	0.45939811577383477	0.7227116699368864	0	0	1.6842881944444446	1.3101035125621903	SRC
Mitochondrial role in apoptotic signaling	1/21	0.45939811577383477	0.7227116699368864	0	0	1.6842881944444446	1.3101035125621903	BIRC3
p38 MK2 pathway	1/21	0.45939811577383477	0.7227116699368864	0	0	1.6842881944444446	1.3101035125621903	RAF1
Integrin signaling pathway	5/155	0.4641690226108246	0.7264904084325582	0	0	1.1231351981351982	0.8620135876561991	GRB7;SRC;TSPAN3;RAF1;MAPK6
Phospholipase C-mediated cascade	2/54	0.4642780779887978	0.7264904084325582	0	0	1.2957190635451505	0.9941684393706579	FGF16;PRKCD
TGF-beta regulation of extracellular matrix	17/565	0.4646159588812872	0.7264904084325582	0	0	1.0456041449426485	0.801501698187962	BRD2;ARNT2;TNFAIP3;BTBD11;AHR;AREG;SAT1;CDK11B;CLK1;RBL2;ARL4A;GOLGA4;RGS2;PTTG1;CASP1;JUNB;ATF3
HIF-1 degradation in normoxia	3/88	0.4683946404618113	0.7294516131135652	0	0	1.1890551342488216	0.9018318387189528	SETD2;CREBBP;MAPK6
Hematopoietic cell lineage	3/88	0.4683946404618113	0.7294516131135652	0	0	1.1890551342488216	0.9018318387189528	IL1R2;IL7R;CD22
AKT signaling pathway	1/22	0.4750108405373784	0.73657911167677	0	0	1.6040013227513228	1.1940469001298724	NFKBIA
RNA polymerase II promoter escape	1/22	0.4750108405373784	0.73657911167677	0	0	1.6040013227513228	1.1940469001298724	GTF2B
Salivary secretion	3/89	0.4758262995327972	0.73657911167677	0	0	1.1751681387245767	0.8728002067846625	PLCB4;ATP2B1;VAMP2
Peptide G-protein coupled receptors	6/192	0.4795590228325813	0.7408756161126105	0	0	1.086774758488221	0.7986580545071057	CXCL10;CXCR3;PENK;CCR9;CCR6;CCR3
Gap junction pathway	3/90	0.4832096341373754	0.7431989170066359	0	0	1.161600384476751	0.8448374126027433	PLCB4;SRC;RAF1
Thromboxane A2 receptor signaling	2/56	0.4832543533584806	0.7431989170066359	0	0	1.2476006441223833	0.907270349788415	SRC;PRKCD
BAD phosphorylation mediated by IGF1R signaling	1/23	0.4901734234001191	0.7431989170066359	0	0	1.5310132575757576	1.091606367161473	RAF1
Eicosanoid metabolism	1/23	0.4901734234001191	0.7431989170066359	0	0	1.5310132575757576	1.091606367161473	PTGER2
FGFR ligand binding and activation	1/23	0.4901734234001191	0.7431989170066359	0	0	1.5310132575757576	1.091606367161473	FGF16
Interleukin-11 pathway	1/23	0.4901734234001191	0.7431989170066359	0	0	1.5310132575757576	1.091606367161473	FOS
Progesterone-initiated oocyte maturation	1/23	0.4901734234001191	0.7431989170066359	0	0	1.5310132575757576	1.091606367161473	SRC
Signaling by bone morphogenetic protein (BMP)	1/23	0.4901734234001191	0.7431989170066359	0	0	1.5310132575757576	1.091606367161473	UBE2D3
Acute myeloid leukemia	2/57	0.4925853287137005	0.7431989170066359	0	0	1.2248537549407115	0.8673037276447318	RAF1;RUNX1
PI3K cascade	2/57	0.4925853287137005	0.7431989170066359	0	0	1.2248537549407115	0.8673037276447318	FGF16;NR4A1
Pre-NOTCH expression and processing	2/57	0.4925853287137005	0.7431989170066359	0	0	1.2248537549407115	0.8673037276447318	CREBBP;TNRC6B
SHP2 signaling	2/57	0.4925853287137005	0.7431989170066359	0	0	1.2248537549407115	0.8673037276447318	JAK2;RAF1
Nucleotide excision repair	2/58	0.5018090920935788	0.7500800139131308	0	0	1.2029192546583851	0.8294555613032092	POLR2A;DDB2
Dorso-ventral axis formation	1/24	0.5048988207348077	0.7500800139131308	0	0	1.4643719806763285	1.0007477476121127	ETS1
Lysosome vesicle biogenesis	1/24	0.5048988207348077	0.7500800139131308	0	0	1.4643719806763285	1.0007477476121127	VAMP2
