Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Insulin-like growth factor (IGF) activity regulation by insulin-like growth factor binding proteins (IGFBPs)	1/17	0.2876929637205656	0.5716975561113803	0	0	3.1073921319796955	3.8713801161323267	IGFBP4
RNA polymerase I transcription	2/55	0.29627177029285506	0.5868642095257832	0	0	1.8773824955590763	2.2837946968259555	RRN3;POLR1B
Botulinum neurotoxicity	1/18	0.30177297418416454	0.5939658539497842	0	0	2.9244550612123024	3.503731954430349	STX1A
PKA activation in glucagon signaling	1/18	0.30177297418416454	0.5939658539497842	0	0	2.9244550612123024	3.503731954430349	PRKAR1B
TGF-beta signaling pathway	5/185	0.30286154781046604	0.5942220241850916	0	0	1.3835470085470085	1.6526185608833923	FKBP1A;TRAP1;MYC;SMAD5;PDK1
Downstream signaling events Of B cell receptor (BCR)	3/98	0.3056294510246765	0.5958813196078598	0	0	1.5716970998925885	1.8630612240503301	PSME3;RPS27A;PSMA7
Wnt signaling pathway and pluripotency	3/98	0.3056294510246765	0.5958813196078598	0	0	1.5716970998925885	1.8630612240503301	CTBP1;MYC;ESRRB
Insulin signaling pathway	7/277	0.30792685146247956	0.5983386003678282	0	0	1.2919530355097366	1.5217824620057525	EIF2B5;SOCS1;PRKAR1B;FASN;RPS6;BCL2;SGK3
Mechanism of gene regulation by peroxisome proliferators via PPAR-alpha	2/57	0.31089184446359686	0.5983386003678282	0	0	1.8089289845015035	2.113390173332437	PRKAR1B;MYC
Senescence and autophagy	3/99	0.3110374129476054	0.5983386003678282	0	0	1.5552455357142858	1.816281173829523	LAMP1;HMGA1;BCL2
Signaling by NODAL	1/19	0.3155753585810965	0.5983386003678282	0	0	2.761844331641286	3.185394622371208	ACVR1C
Signaling by constitutively active EGFR	1/19	0.3155753585810965	0.5983386003678282	0	0	2.761844331641286	3.185394622371208	RPS27A
Small ligand GPCRs	1/19	0.3155753585810965	0.5983386003678282	0	0	2.761844331641286	3.185394622371208	CNR2
Destabilization of mRNA by butyrate response factor 1 (BRF1)	1/19	0.3155753585810965	0.5983386003678282	0	0	2.761844331641286	3.185394622371208	DIS3
ER-associated degradation (ERAD) pathway	1/19	0.3155753585810965	0.5983386003678282	0	0	2.761844331641286	3.185394622371208	SAE1
Inhibition of T cell receptor signaling by activated Csk	1/19	0.3155753585810965	0.5983386003678282	0	0	2.761844331641286	3.185394622371208	PRKAR1B
Autodegradation of Cdh1 by Cdh1-APC/C	2/58	0.3181789240969479	0.5996076989061024	0	0	1.7765358051617595	2.0343846991435486	PSME3;PSMA7
Tryptophan metabolism	2/58	0.3181789240969479	0.5996076989061024	0	0	1.7765358051617595	2.0343846991435486	PRMT1;DHCR24
TGF-beta regulation of extracellular matrix	13/565	0.3264567064707492	0.607278148838594	0	0	1.1746386296380606	1.3149585381383024	RPL5;B3GALNT1;CTBP1;NPR3;CAD;NSMCE1;STC1;MGST2;UCK2;RPL18A;MYC;DPYSL2;RUVBL2
RNA polymerase III abortive and retractive initiation	1/20	0.329105577435109	0.607278148838594	0	0	2.6163505209724818	2.9077509443005174	GTF3A
Dual incision reaction in GG-NER	1/20	0.329105577435109	0.607278148838594	0	0	2.6163505209724818	2.9077509443005174	XPC
Urea cycle and metabolism of amino groups	1/20	0.329105577435109	0.607278148838594	0	0	2.6163505209724818	2.9077509443005174	SRM
Estrogen receptor signaling pathway	1/20	0.329105577435109	0.607278148838594	0	0	2.6163505209724818	2.9077509443005174	BCL2
GATA3-mediated activation of Th2 cytokine expression	1/20	0.329105577435109	0.607278148838594	0	0	2.6163505209724818	2.9077509443005174	PRKAR1B
Interleukin-3 regulation of hematopoietic cells	1/20	0.329105577435109	0.607278148838594	0	0	2.6163505209724818	2.9077509443005174	BCL2
RAGE pathway	2/60	0.33269611620097955	0.6117255624028072	0	0	1.7151004650346582	1.8875122592282163	SCAP;TRMT1
Interleukin-4 signaling pathway	3/104	0.33809691255387625	0.6117255624028072	0	0	1.4778743180440492	1.6026404598068533	SOCS1;GTF3A;HMGA1
Calcium regulation in the cardiac cell	4/149	0.3397407527252023	0.6117255624028072	0	0	1.3729605785342622	1.482210407560534	FKBP1A;PRKAR1B;CACNA1C;YWHAG
Androgen receptor proteolysis and transcription regulation	2/61	0.3399220854197348	0.6117255624028072	0	0	1.6859447103980678	1.8191998383751218	PA2G4;PELP1
Ion channel transport	2/61	0.3399220854197348	0.6117255624028072	0	0	1.6859447103980678	1.8191998383751218	ATP11B;ATP1A1
Licensing factor removal from origins	2/61	0.3399220854197348	0.6117255624028072	0	0	1.6859447103980678	1.8191998383751218	PSME3;PSMA7
ChREBP regulation by carbohydrates and cAMP	1/21	0.34236898411899047	0.6117255624028072	0	0	2.4854060913705585	2.664022838739996	PRKAR1B
Y branching of actin filaments	1/21	0.34236898411899047	0.6117255624028072	0	0	2.4854060913705585	2.664022838739996	PSMA7
p38 MK2 pathway	1/21	0.34236898411899047	0.6117255624028072	0	0	2.4854060913705585	2.664022838739996	YWHAG
Mitochondrial role in apoptotic signaling	1/21	0.34236898411899047	0.6117255624028072	0	0	2.4854060913705585	2.664022838739996	BCL2
Mitochondrial tRNA aminoacylation	1/21	0.34236898411899047	0.6117255624028072	0	0	2.4854060913705585	2.664022838739996	KARS
Apoptosis	6/242	0.3447589975239098	0.614225800186276	0	0	1.2658925537013637	1.348061213968733	PRKAR1B;MYC;PSME3;BCL2;RPS27A;PSMA7
Colorectal cancer	2/62	0.34712368905689317	0.6166667255451971	0	0	1.6577608142493638	1.754033798023497	MYC;BCL2
Transmembrane transport of small molecules	10/432	0.3498613961802495	0.6197544732335848	0	0	1.1807102849756879	1.2400034465559184	NUP205;SEH1L;PRKAR1B;NUP188;NUP133;NUP85;ATP11B;ATP1A1;NUP160;NUP37
Proteasome degradation	2/63	0.3542990731041843	0.6241640587559519	0	0	1.6305009802694699	1.6918304537751727	PSME3;PSMA7
Fanconi anemia pathway	1/22	0.3553708270013727	0.6241640587559519	0	0	2.366932559825961	2.448812926778447	RPS27A
Nitric oxide signaling pathway	1/22	0.3553708270013727	0.6241640587559519	0	0	2.366932559825961	2.448812926778447	PRKAR1B
Validated nuclear estrogen receptor alpha network	2/64	0.36144646601008956	0.6287385010750676	0	0	1.6041204957727981	1.6324193257733144	MYC;PHB2
Progesterone-initiated oocyte maturation	1/23	0.36811625143588633	0.6287385010750676	0	0	2.259229349330872	2.2577755127840256	PRKAR1B
Proximal tubule bicarbonate reclamation	1/23	0.36811625143588633	0.6287385010750676	0	0	2.259229349330872	2.2577755127840256	ATP1A1
BAD phosphorylation mediated by IGF1R signaling	1/23	0.36811625143588633	0.6287385010750676	0	0	2.259229349330872	2.2577755127840256	PRKAR1B
CREB transcription factor and its extracellular signals	1/23	0.36811625143588633	0.6287385010750676	0	0	2.259229349330872	2.2577755127840256	PRKAR1B
Signaling by bone morphogenetic protein (BMP)	1/23	0.36811625143588633	0.6287385010750676	0	0	2.259229349330872	2.2577755127840256	SMAD5
Signaling events mediated by PRL	1/23	0.36811625143588633	0.6287385010750676	0	0	2.259229349330872	2.2577755127840256	PTP4A3
Cyclins and cell cycle regulation	1/23	0.36811625143588633	0.6287385010750676	0	0	2.259229349330872	2.2577755127840256	CDK4
Interleukin-11 pathway	1/23	0.36811625143588633	0.6287385010750676	0	0	2.259229349330872	2.2577755127840256	BCL2
Modulation of interferon signaling by chaperones	1/23	0.36811625143588633	0.6287385010750676	0	0	2.259229349330872	2.2577755127840256	DNAJA3
Retinoblastoma protein regulation	2/66	0.3756505886881787	0.6398444093040406	0	0	1.553832697201018	1.5213511501620676	CTBP1;CDK4
Proteasome complex	1/24	0.38061030182941274	0.6429928804747572	0	0	2.160891635400574	2.0873764967392052	PSMA7
SREBP signaling	1/24	0.38061030182941274	0.6429928804747572	0	0	2.160891635400574	2.0873764967392052	SCAP
Lysosome vesicle biogenesis	1/24	0.38061030182941274	0.6429928804747572	0	0	2.160891635400574	2.0873764967392052	AP1M1
Telomerase regulation	2/67	0.3827041646689986	0.6447733209097258	0	0	1.5298492855744765	1.4694095363913433	DKC1;MYC
APC/C- and Cdc20-mediated degradation of Nek2A	1/25	0.39285792365925004	0.64952510044996	0	0	2.070748730964467	1.934715552025162	RPS27A
Phosphoinositides and their downstream targets	1/25	0.39285792365925004	0.64952510044996	0	0	2.070748730964467	1.934715552025162	GTF3A
Cellular response to hypoxia	1/25	0.39285792365925004	0.64952510044996	0	0	2.070748730964467	1.934715552025162	RPS27A
Ck1/Cdk5 regulation by type 1 glutamate receptors	1/25	0.39285792365925004	0.64952510044996	0	0	2.070748730964467	1.934715552025162	PRKAR1B
Corticotropin releasing hormone pathway	1/25	0.39285792365925004	0.64952510044996	0	0	2.070748730964467	1.934715552025162	BCL2
DARPP-32 events	1/25	0.39285792365925004	0.64952510044996	0	0	2.070748730964467	1.934715552025162	PRKAR1B
Interferon alpha signaling regulation	1/25	0.39285792365925004	0.64952510044996	0	0	2.070748730964467	1.934715552025162	SOCS1
Signaling events mediated by HDAC class I	2/70	0.4036535553771293	0.6623104444795692	0	0	1.462131417452477	1.3264431437620092	PRMT5;GATA1
RXR/VDR pathway	1/26	0.40486396525444635	0.6623104444795692	0	0	1.9878172588832488	1.7973926279625894	BCL2
Galactose metabolism	1/26	0.40486396525444635	0.6623104444795692	0	0	1.9878172588832488	1.7973926279625894	GALK1
Interleukin-9 regulation of target genes	1/26	0.40486396525444635	0.6623104444795692	0	0	1.9878172588832488	1.7973926279625894	MYC
Cell cycle checkpoints	3/117	0.4078539912647403	0.6634775125405913	0	0	1.3084720730397421	1.173497988224625	PSME3;RPS27A;PSMA7
Mitochondrial pathway of apoptosis: multidomain Bcl-2 family	2/71	0.4105618108726015	0.6634775125405913	0	0	1.4408673525832503	1.2827015952682024	BCL2;PARK7
BDNF signaling pathway	6/261	0.41159113410181786	0.6634775125405913	0	0	1.1704218962649326	1.0390125617284969	IGFBP4;MYC;RPS6;RPSA;PRPF19;EIF4B
RNA polymerase III transcription initiation from type 2 promoter	1/27	0.4166331798105149	0.6634775125405913	0	0	1.911265130808278	1.6734064824153134	GTF3A
Control of gene expression by vitamin D receptor	1/27	0.4166331798105149	0.6634775125405913	0	0	1.911265130808278	1.6734064824153134	PRMT1
EGFR downregulation	1/27	0.4166331798105149	0.6634775125405913	0	0	1.911265130808278	1.6734064824153134	RPS27A
FSH signaling pathway	1/27	0.4166331798105149	0.6634775125405913	0	0	1.911265130808278	1.6734064824153134	RPS6
Insulin regulation of blood glucose	1/27	0.4166331798105149	0.6634775125405913	0	0	1.911265130808278	1.6734064824153134	YWHAG
Mammalian calpain regulation of cell motility	1/27	0.4166331798105149	0.6634775125405913	0	0	1.911265130808278	1.6734064824153134	PRKAR1B
Sphingolipid metabolism	2/72	0.4174305787275309	0.6634775125405913	0	0	1.4202108324245728	1.2407487693724262	PPM1L;SGPP1
Myocyte adrenergic pathway	2/72	0.4174305787275309	0.6634775125405913	0	0	1.4202108324245728	1.2407487693724262	FKBP1A;CACNA1C
Signaling by NOTCH	3/119	0.4184188829086632	0.6634775125405913	0	0	1.2857802603800141	1.120264642485183	KAT2A;MYC;RPS27A
Myc repressed pathway	2/73	0.42425872294305983	0.664828062452614	0	0	1.400136186073182	1.200493307460845	MYC;BCL2
PTM: gamma carboxylation, hypusine formation and arylsulfatase activation	1/28	0.4281702273016145	0.664828062452614	0	0	1.8403835307388607	1.561076684623751	EIF5A
Recycling pathway of cell adhesion molecule L1	1/28	0.4281702273016145	0.664828062452614	0	0	1.8403835307388607	1.561076684623751	DPYSL2
Cell cycle: G1/S checkpoint	1/28	0.4281702273016145	0.664828062452614	0	0	1.8403835307388607	1.561076684623751	CDK4
Dual incision reaction in TC-NER	1/28	0.4281702273016145	0.664828062452614	0	0	1.8403835307388607	1.561076684623751	POLR2B
Endosomal sorting complex required for transport (ESCRT) pathway	1/28	0.4281702273016145	0.664828062452614	0	0	1.8403835307388607	1.561076684623751	RPS27A
Messenger RNA capping	1/28	0.4281702273016145	0.664828062452614	0	0	1.8403835307388607	1.561076684623751	POLR2B
Nef in HIV-1 replication and disease pathogenesis	1/28	0.4281702273016145	0.664828062452614	0	0	1.8403835307388607	1.561076684623751	AP1M1
Notch signaling pathway	3/121	0.4289213306145897	0.664828062452614	0	0	1.2638576617087514	1.069832452047319	KAT2A;CTBP1;MYC
BARD1 signaling events	1/29	0.4394796762030607	0.6678367628575922	0	0	1.7745649021029732	1.4589830337696368	NPM1
Statin pathway	1/29	0.4394796762030607	0.6678367628575922	0	0	1.7745649021029732	1.4589830337696368	SCARB1
T cell receptor calcium pathway	1/29	0.4394796762030607	0.6678367628575922	0	0	1.7745649021029732	1.4589830337696368	FKBP1A
Thyroid cancer	1/29	0.4394796762030607	0.6678367628575922	0	0	1.7745649021029732	1.4589830337696368	MYC
Homologous recombination	1/29	0.4394796762030607	0.6678367628575922	0	0	1.7745649021029732	1.4589830337696368	POLD2
Influence of Ras and Rho proteins on G1 to S transition	1/29	0.4394796762030607	0.6678367628575922	0	0	1.7745649021029732	1.4589830337696368	CDK4
Inhibition of insulin secretion by adrenaline/noradrenaline	1/29	0.4394796762030607	0.6678367628575922	0	0	1.7745649021029732	1.4589830337696368	CACNA1C
Lipoprotein metabolism	1/29	0.4394796762030607	0.6678367628575922	0	0	1.7745649021029732	1.4589830337696368	SCARB1
Factors involved in megakaryocyte development and platelet production	3/125	0.44971691565316746	0.6731347549536697	0	0	1.2221687855470056	0.9766802607163212	PRKAR1B;GATA1;CABLES2
Activation of the pre-replicative complex	1/30	0.45056600533189184	0.6731347549536697	0	0	1.713285489235078	1.3659180503602262	POLE2
Apoptosis intrinsic pathway	1/30	0.45056600533189184	0.6731347549536697	0	0	1.713285489235078	1.3659180503602262	BCL2
Signaling pathway from G-protein families	1/30	0.45056600533189184	0.6731347549536697	0	0	1.713285489235078	1.3659180503602262	PRKAR1B
Interferon-beta enhancer pathway	1/30	0.45056600533189184	0.6731347549536697	0	0	1.713285489235078	1.3659180503602262	GTF3A
MicroRNAs in muscle cell differentiation	1/30	0.45056600533189184	0.6731347549536697	0	0	1.713285489235078	1.3659180503602262	PRKAR1B
Ovarian infertility genes	1/30	0.45056600533189184	0.6731347549536697	0	0	1.713285489235078	1.3659180503602262	CDK4
Neurotrophin signaling pathway	3/126	0.4548684478410349	0.6779289366861578	0	0	1.2121702339472373	0.9548834985676194	BCL2;YWHAG;PDK1
Activated NOTCH1 signaling in the nucleus	1/31	0.46143360559486657	0.6827895834577978	0	0	1.6560913705583757	1.2808493883358651	RPS27A
CD40/CD40L signaling	1/31	0.46143360559486657	0.6827895834577978	0	0	1.6560913705583757	1.2808493883358651	MYC
Stathmin and breast cancer resistance to antimicrotubule agents	1/31	0.46143360559486657	0.6827895834577978	0	0	1.6560913705583757	1.2808493883358651	PRKAR1B
Calcium signaling pathway	4/178	0.4682947765223089	0.6912922891519798	0	0	1.1424287856071964	0.8667119573316289	VDAC1;CACNA1C;SLC25A5;SLC25A4
Prothrombin activation intrinsic pathway	1/32	0.4720867815508863	0.6935872146008283	0	0	1.6025871950221058	1.2028898507788797	C1QBP
Fibrin clot formation (clotting cascade)	1/32	0.4720867815508863	0.6935872146008283	0	0	1.6025871950221058	1.2028898507788797	C1QBP
Glucagon signaling in metabolic regulation	1/33	0.48252975353123667	0.70558596035228	0	0	1.5524270304568528	1.1312732847741143	PRKAR1B
Negative regulators of RIG-I/MDA5 signaling	1/33	0.48252975353123667	0.70558596035228	0	0	1.5524270304568528	1.1312732847741143	RPS27A
TOR signaling	1/34	0.49276665878156506	0.7121569427612362	0	0	1.5053068758652515	1.0653350682878884	FKBP1A
EGF receptor transactivation by GPCRs in cardiac hypertrophy	1/34	0.49276665878156506	0.7121569427612362	0	0	1.5053068758652515	1.0653350682878884	MYC
Fatty acid beta oxidation	1/34	0.49276665878156506	0.7121569427612362	0	0	1.5053068758652515	1.0653350682878884	ACSL6
HIF-2-alpha transcription factor network	1/34	0.49276665878156506	0.7121569427612362	0	0	1.5053068758652515	1.0653350682878884	APEX1
Monoamine transport	1/34	0.49276665878156506	0.7121569427612362	0	0	1.5053068758652515	1.0653350682878884	STX1A
Prion diseases	1/35	0.502801553431683	0.72328761746553	0	0	1.4609584950731562	1.0044962031522688	NCAM2
PIK3C1/AKT pathway	1/35	0.502801553431683	0.72328761746553	0	0	1.4609584950731562	1.0044962031522688	YWHAG
SNARE interactions in vesicular transport	1/36	0.5126384139110693	0.7323405913015276	0	0	1.4191443074691805	0.9482502699731973	STX1A
GM-CSF-mediated signaling events	1/36	0.5126384139110693	0.7323405913015276	0	0	1.4191443074691805	0.9482502699731973	OSM
PI3K/PLC/TRK pathway	1/36	0.5126384139110693	0.7323405913015276	0	0	1.4191443074691805	0.9482502699731973	YWHAG
Biological oxidations	3/139	0.5198117563514227	0.7391818553621149	0	0	1.0955694777911165	0.7168185540525419	AHCY;MGST2;CNDP2
p53 signaling pathway	3/139	0.5198117563514227	0.7391818553621149	0	0	1.0955694777911165	0.7168185540525419	KAT2A;PRMT1;BCL2
Signaling events mediated by HDAC class II	1/38	0.5317335495570861	0.7509676554109188	0	0	1.3422966113321444	0.8478116698427076	GATA1
EGFR interaction with phospholipase C-gamma	1/38	0.5317335495570861	0.7509676554109188	0	0	1.3422966113321444	0.8478116698427076	PRKAR1B
Nuclear receptors	1/38	0.5317335495570861	0.7509676554109188	0	0	1.3422966113321444	0.8478116698427076	ESRRB
Neural crest differentiation	2/91	0.539246514011159	0.7537519636608878	0	0	1.11593332761529	0.6891808477085708	MYC;COL11A2
E-cadherin nascent AJ-like junctions pathway	1/39	0.5409993932727339	0.7537519636608878	0	0	1.3069062249532462	0.8028810084760916	AP1M1
Tricarboxylic acid (TCA) cycle	1/39	0.5409993932727339	0.7537519636608878	0	0	1.3069062249532462	0.8028810084760916	PDK1
Vitamin A and carotenoid metabolism	1/39	0.5409993932727339	0.7537519636608878	0	0	1.3069062249532462	0.8028810084760916	SCARB1
G13 signaling pathway	1/39	0.5409993932727339	0.7537519636608878	0	0	1.3069062249532462	0.8028810084760916	ARHGDIG
HIV-1 transcription initiation	1/39	0.5409993932727339	0.7537519636608878	0	0	1.3069062249532462	0.8028810084760916	POLR2B
Interleukin-5 regulation of apoptosis	3/144	0.5436574942148572	0.7557570547381424	0	0	1.0564481111593573	0.6438373384849316	TRAP1;SOCS1;BCL2
Pyruvate metabolism and citric acid (TCA) cycle	1/40	0.5500823430378338	0.7612746711684306	0	0	1.2733307301835222	0.7610536027528974	PDK1
Negative regulation of FGFR signaling	1/40	0.5500823430378338	0.7612746711684306	0	0	1.2733307301835222	0.7610536027528974	RPS27A
Jak-STAT signaling pathway	4/199	0.5555436108642056	0.7667507079793823	0	0	1.0182962817233916	0.5985628693744063	PTP4A3;SOCS1;MYC;OSM
ERBB signaling pathway	2/94	0.5568166751364972	0.7667507079793823	0	0	1.0793782498063944	0.6319967133386432	MYC;PDK1
Plasma membrane estrogen receptor signaling	1/41	0.5589860000107755	0.7667507079793823	0	0	1.2414340101522843	0.7220563195916817	PELP1
Insulin biosynthesis and processing	1/41	0.5589860000107755	0.7667507079793823	0	0	1.2414340101522843	0.7220563195916817	STX1A
Aldosterone-regulated sodium reabsorption	1/42	0.5677138943856279	0.7716783631479774	0	0	1.2110932276835458	0.6856455274202247	ATP1A1
BMP receptor signaling	1/42	0.5677138943856279	0.7716783631479774	0	0	1.2110932276835458	0.6856455274202247	SMAD5
Fatty acid metabolism	1/42	0.5677138943856279	0.7716783631479774	0	0	1.2110932276835458	0.6856455274202247	ACSL6
Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family	2/97	0.5739063433645951	0.7716783631479774	0	0	1.0451319137538502	0.5803503188479828	C1QBP;VDAC1
Signaling by the B cell receptor (BCR)	3/151	0.5758596793453561	0.7716783631479774	0	0	1.006119001654716	0.5552682837466367	PSME3;RPS27A;PSMA7
Cell differentiation by G alpha (i/o) pathway inferred from mouse Neuro2A model	1/43	0.5762694873185702	0.7716783631479774	0	0	1.1821972443799855	0.6516033208360142	PDK1
Type 1 diabetes mellitus	1/43	0.5762694873185702	0.7716783631479774	0	0	1.1821972443799855	0.6516033208360142	GAD2
Growth hormone receptor signaling	1/43	0.5762694873185702	0.7716783631479774	0	0	1.1821972443799855	0.6516033208360142	SOCS1
Insulin secretion regulation by glucagon-like peptide-1	1/43	0.5762694873185702	0.7716783631479774	0	0	1.1821972443799855	0.6516033208360142	PRKAR1B
Mitotic prometaphase	1/43	0.5762694873185702	0.7716783631479774	0	0	1.1821972443799855	0.6516033208360142	RCC2
PI3K class IB pathway in neutrophils	1/43	0.5762694873185702	0.7716783631479774	0	0	1.1821972443799855	0.6516033208360142	PDK1
Oncostatin M	6/311	0.5800677634546142	0.7728930202174821	0	0	0.9760209026929074	0.5315510841772444	SOCS1;MYC;DHCR24;GART;NOMO1;SRM
Valine, leucine and isoleucine degradation	1/44	0.5846561717451598	0.7728930202174821	0	0	1.1546452602998465	0.6197343037249514	OXCT1
G-protein-mediated events	1/44	0.5846561717451598	0.7728930202174821	0	0	1.1546452602998465	0.6197343037249514	PRKAR1B
Gastrin pathway	1/44	0.5846561717451598	0.7728930202174821	0	0	1.1546452602998465	0.6197343037249514	BCL2
Lysine degradation	1/44	0.5846561717451598	0.7728930202174821	0	0	1.1546452602998465	0.6197343037249514	SETD7
NCAM1 interactions	1/44	0.5846561717451598	0.7728930202174821	0	0	1.1546452602998465	0.6197343037249514	CACNA1C
Amino sugar and nucleotide sugar metabolism	1/45	0.5928772739858152	0.774819730543872	0	0	1.1283456391324411	0.5898628342842703	GALK1
RNA polymerase III transcription	1/45	0.5928772739858152	0.774819730543872	0	0	1.1283456391324411	0.5898628342842703	GTF3A
Deposition of new CENP-A-containing nucleosomes at the centromere	1/45	0.5928772739858152	0.774819730543872	0	0	1.1283456391324411	0.5898628342842703	NPM1
Wnt interactions in lipid metabolism and immune response	1/45	0.5928772739858152	0.774819730543872	0	0	1.1283456391324411	0.5898628342842703	MYC
Interleukin-3 signaling pathway	1/45	0.5928772739858152	0.774819730543872	0	0	1.1283456391324411	0.5898628342842703	BCL2
Myometrial relaxation and contraction pathways	3/155	0.5936118903360309	0.774819730543872	0	0	0.9794407894736842	0.5108073204934951	PRKAR1B;IGFBP4;YWHAG
Alpha-6 beta-1 and alpha-6 beta-4 integrin signaling	1/46	0.6009360551555069	0.7783168478585553	0	0	1.1032148900169205	0.5618306588538211	YWHAG
RhoA activity regulation	1/46	0.6009360551555069	0.7783168478585553	0	0	1.1032148900169205	0.5618306588538211	ARHGDIG
Syndecan 1 pathway	1/46	0.6009360551555069	0.7783168478585553	0	0	1.1032148900169205	0.5618306588538211	COL11A2
Signaling by ERBB2	2/102	0.6013125324584644	0.7783168478585553	0	0	0.9926208651399491	0.5048871323399311	PRKAR1B;RPS27A
Actions of nitric oxide in the heart	1/47	0.608835712153927	0.7815282433445854	0	0	1.079176782167292	0.5354948730852209	PRKAR1B
Regulation of NFAT transcription factors	1/47	0.608835712153927	0.7815282433445854	0	0	1.079176782167292	0.5354948730852209	CDK4
Delta Np63 pathway	1/47	0.608835712153927	0.7815282433445854	0	0	1.079176782167292	0.5354948730852209	FASN
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	1/47	0.608835712153927	0.7815282433445854	0	0	1.079176782167292	0.5354948730852209	BCL2
Activation of chaperones by IRE1 alpha	1/48	0.6165793791333202	0.7865827470425072	0	0	1.0561615725240308	0.5107261578728475	HDGF
Lipid digestion, mobilization, and transport	1/48	0.6165793791333202	0.7865827470425072	0	0	1.0561615725240308	0.5107261578728475	SCARB1
N-glycan biosynthesis	1/48	0.6165793791333202	0.7865827470425072	0	0	1.0561615725240308	0.5107261578728475	STT3B
ERBB1 downstream pathway	2/106	0.6222664111514783	0.7922077513632784	0	0	0.9542474065374829	0.4526825302780303	RPS6;YWHAG
FoxO family signaling	1/49	0.6241701287673653	0.7930030324503412	0	0	1.0341053299492386	0.4874072493128702	YWHAG
Aquaporin-mediated transport	1/50	0.6316109731180961	0.7991812312922849	0	0	1.0129493421734177	0.4654316079885975	PRKAR1B
Type II interferon signaling (interferon-gamma)	1/50	0.6316109731180961	0.7991812312922849	0	0	1.0129493421734177	0.4654316079885975	SOCS1
Signaling by insulin receptor	2/109	0.6374174200307738	0.803102426160156	0	0	0.9273501224703337	0.4176140884197072	RPS6;EIF4B
Type I interferon (interferon-alpha/beta) pathway	1/51	0.6389048653294825	0.803102426160156	0	0	0.9926395939086294	0.4447022563966291	PTP4A3
Nuclear receptor transcription pathway	1/51	0.6389048653294825	0.803102426160156	0	0	0.9926395939086294	0.4447022563966291	ESRRB
Protein processing in the endoplasmic reticulum	3/166	0.6398912879405114	0.803102426160156	0	0	0.9128270940277952	0.40753802734202066	BCL2;STT3B;EIF2S1
Pyruvate metabolism	1/52	0.64605470034728	0.8074358873224085	0	0	0.9731263063601074	0.42513076313325987	PDK1
Endometrial cancer	1/52	0.64605470034728	0.8074358873224085	0	0	0.9731263063601074	0.42513076313325987	MYC
Signaling by EGFR in cancer	2/111	0.647251025805221	0.8074358873224085	0	0	0.9102411466722693	0.3959740825757613	PRKAR1B;RPS27A
Phospholipase C-mediated cascade	1/54	0.6599334953836613	0.8166841659438524	0	0	0.936308782683651	0.38914511102779953	PRKAR1B
Arginine and proline metabolism	1/54	0.6599334953836613	0.8166841659438524	0	0	0.936308782683651	0.38914511102779953	SRM
Meiotic recombination	1/54	0.6599334953836613	0.8166841659438524	0	0	0.936308782683651	0.38914511102779953	CDK4
Non-small cell lung cancer	1/54	0.6599334953836613	0.8166841659438524	0	0	0.936308782683651	0.38914511102779953	CDK4
Fatty acid, triacylglycerol, and ketone body metabolism	3/173	0.6673575771439583	0.8242264896997095	0	0	0.8749249699879952	0.3538452748337108	OXCT1;FASN;ACSL6
Acute myeloid leukemia	1/57	0.6797404216129226	0.8345327948515089	0	0	0.8860134155184917	0.3420404169231326	MYC
Pre-NOTCH expression and processing	1/57	0.6797404216129226	0.8345327948515089	0	0	0.8860134155184917	0.3420404169231326	KAT2A
Keratinocyte differentiation	1/57	0.6797404216129226	0.8345327948515089	0	0	0.8860134155184917	0.3420404169231326	BCL2
Immune system	18/998	0.6881747628625094	0.8432180888829167	0	0	0.9074054024792941	0.33910870292456735	EIF4A1;DET1;NUP205;SEH1L;NUP188;NUP133;FBXO17;PSMA7;NUP160;TRIM9;SOCS1;NUP85;PSME3;BCL2;RPS27A;SAE1;AP1M1;NUP37
RNA degradation	1/59	0.6923014526874541	0.846116229932985	0	0	0.855373709084544	0.31454981843198615	DIS3
Lysosome	2/121	0.6932694271063812	0.846116229932985	0	0	0.8333226420339128	0.30527655975747653	LAMP1;AP1M1
Selenium pathway	1/60	0.6983964518494631	0.8479806430150757	0	0	0.840832831454874	0.30183237822675474	SCARB1
Neurotrophic factor-mediated Trk receptor signaling	1/60	0.6983964518494631	0.8479806430150757	0	0	0.840832831454874	0.30183237822675474	DNAJA3
Rho GTPase cycle	2/123	0.7018564222493151	0.8479806430150757	0	0	0.8194645973965891	0.2901121198514891	ARHGDIG;MYO9A
Clathrin derived vesicle budding	1/61	0.704371017988329	0.8479806430150757	0	0	0.8267766497461929	0.2897439161418209	AP1M1
Cytochrome P450 pathway	1/61	0.704371017988329	0.8479806430150757	0	0	0.8267766497461929	0.2897439161418209	CYB5B
HIV genome transcription	1/61	0.704371017988329	0.8479806430150757	0	0	0.8267766497461929	0.2897439161418209	POLR2B
Leptin signaling pathway	1/61	0.704371017988329	0.8479806430150757	0	0	0.8267766497461929	0.2897439161418209	RPS6
Circadian rhythm	1/62	0.7102275249700869	0.8533741579097943	0	0	0.81318132645419	0.2782461752511045	RPS27A
