Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Signaling events mediated by HDAC class I	4/70	0.047434987169134954	0.15279059025005573	0	0	3.076741440377804	9.379123828123111	NUP210;PRKACA;MTA2;HDAC7
Hexose transport	3/42	0.047978256168401893	0.15293069153678104	0	0	3.9003587086488642	11.845418132888422	NUP210;NUP50;HK1
Signaling events mediated by T cell protein tyrosine phosphatase (TC-PTP)	3/42	0.047978256168401893	0.15293069153678104	0	0	3.9003587086488642	11.845418132888422	ITGB1;PIK3CD;EIF2AK2
VEGF, hypoxia, and angiogenesis	3/42	0.047978256168401893	0.15293069153678104	0	0	3.9003587086488642	11.845418132888422	AKT1;CSK;HRAS
Mitochondrial pathway of apoptosis: multidomain Bcl-2 family	4/71	0.04952785131489114	0.15732376300024242	0	0	3.030664857530529	9.107814991102046	CAPNS1;CAPN2;CAPN1;BAK1
NGF signaling via TRKA from the plasma membrane	6/136	0.05005299163264745	0.15844360799575988	0	0	2.347579835308295	7.030233953135889	RPS6KA1;AP2S1;AKT1;PRKACA;HRAS;DUSP7
Cell differentiation by G alpha (i/o) pathway inferred from mouse Neuro2A model	3/43	0.05085917395644243	0.15932630393387728	0	0	3.8026554404145076	11.32694983687092	AKT1;PRKACA;HRAS
Growth hormone receptor signaling	3/43	0.05085917395644243	0.15932630393387728	0	0	3.8026554404145076	11.32694983687092	RPS6KA1;PTPN6;HRAS
Calcineurin in effects in keratinocyte differentiation	2/19	0.05189386152094695	0.15932630393387728	0	0	5.956528347773218	17.622715361493842	PPP3CC;CALM3
Glycosaminoglycan degradation	2/19	0.05189386152094695	0.15932630393387728	0	0	5.956528347773218	17.622715361493842	HEXB;ARSB
IGF-1 receptor and longevity	2/19	0.05189386152094695	0.15932630393387728	0	0	5.956528347773218	17.622715361493842	AKT1;HRAS
MAL role in Rho-mediated activation of SRF	2/19	0.05189386152094695	0.15932630393387728	0	0	5.956528347773218	17.622715361493842	CDC42;HRAS
PTEN-dependent cell cycle arrest and apoptosis	2/19	0.05189386152094695	0.15932630393387728	0	0	5.956528347773218	17.622715361493842	ITGB1;AKT1
Ras activation upon calcium influx through NMDA receptor	2/19	0.05189386152094695	0.15932630393387728	0	0	5.956528347773218	17.622715361493842	CALM3;HRAS
Small ligand GPCRs	2/19	0.05189386152094695	0.15932630393387728	0	0	5.956528347773218	17.622715361493842	S1PR2;S1PR4
Chagas disease	5/104	0.0524698670825907	0.1600243786771371	0	0	2.566287878787879	7.564175185113597	AKT1;PIK3CD;IRAK4;MYD88;GNAI2
Interleukin-4 signaling pathway	5/104	0.0524698670825907	0.1600243786771371	0	0	2.566287878787879	7.564175185113597	DOK2;AKT1;PIK3CD;PTPN6;THY1
Vasopressin-regulated water reabsorption	3/44	0.053822185009918706	0.16360518489769993	0	0	3.7097181852647543	10.840054496428207	ARHGDIA;ARHGDIB;PRKACA
Pathways in cancer	11/325	0.05402978207155967	0.16369419122670556	0	0	1.788385063862771	5.218900818927824	ITGB1;CDC42;RXRA;CDK6;RAC2;AKT1;PIK3CD;E2F2;AXIN2;HRAS;PML
E2F transcription factor network	4/74	0.056106539040701696	0.16887148471922675	0	0	2.9003339517625233	8.354420396161538	CCND3;E2F2;E2F4;CDC25A
RANKL regulation of apoptosis and immune response	4/74	0.056106539040701696	0.16887148471922675	0	0	2.9003339517625233	8.354420396161538	PYCARD;CDC42;MYL6;BAK1
G alpha (z) signaling events	3/45	0.05686625078020243	0.16915146935227462	0	0	3.6212065136935605	10.38219188945066	RGS19;GNB2;GNAI2
Apoptotic signaling in response to DNA damage	2/20	0.05693660569700747	0.16915146935227462	0	0	5.625322997416021	16.121145212364866	AKT1;TLN1
Chondroitin sulfate biosynthesis	2/20	0.05693660569700747	0.16915146935227462	0	0	5.625322997416021	16.121145212364866	CHPF;CHSY1
Estrogen receptor signaling pathway	2/20	0.05693660569700747	0.16915146935227462	0	0	5.625322997416021	16.121145212364866	AKT1;PRKACA
Toll-like receptor signaling pathway regulation	6/142	0.059308198560701804	0.1756287944474976	0	0	2.243318998617724	6.337393504937898	SIGIRR;AKT1;PIK3CD;PTPN6;IRAK4;MYD88
Gene expression	26/968	0.060797803898421106	0.17946104173231694	0	0	1.4195048340966117	3.974899722910592	SLBP;RPN2;RBM8A;EHMT2;PSMB10;PSMB4;RXRA;PSMB2;SNRPD1;PSMD3;EIF4H;AKT1;NELFCD;E2F4;TEAD1;NUP210;PSMB8;DDOST;PSMB9;QARS;PSMC3;HNRNPUL1;PSMC1;NUP50;PSME2;CD2BP2
Nicotine activity on dopaminergic neurons	2/21	0.06214194267610553	0.18167612540339134	0	0	5.328981368149055	14.80569072061275	PRKACA;PPP1CA
Oxidative stress-induced gene expression via Nrf2	2/21	0.06214194267610553	0.18167612540339134	0	0	5.328981368149055	14.80569072061275	MAFG;KEAP1
p38 MK2 pathway	2/21	0.06214194267610553	0.18167612540339134	0	0	5.328981368149055	14.80569072061275	CDC25B;YWHAH
ABC transporters	3/47	0.0631931303733655	0.18416283708809375	0	0	3.4562529439472445	9.544648775134391	ABCA2;TAP2;ABCD1
Signal transduction	27/1020	0.06536233631917339	0.18988172386392776	0	0	1.398424329421976	3.8146345886249837	ARHGAP9;ITGB1;DGKD;ATP2A3;ARRB2;ARHGAP4;HDAC7;GNAI2;LFNG;CDC42;HRH2;ARHGDIA;ARHGDIB;AP2S1;AKT1;ITGB7;CSK;E2F4;HRAS;EPN1;DUSP7;ARHGAP30;MFNG;GNB2;ARHGEF2;MYD88;F2RL3
Signaling by SCF-KIT	4/78	0.06557117911381856	0.18988751554096353	0	0	2.742997542997543	7.47362328390648	AKT1;PTPN6;HRAS;VAV1
Energy metabolism	3/48	0.06647361590927181	0.1912939793251145	0	0	3.3792746113989636	9.161045059579699	PPP3CC;RXRA;UCP2
Post-translational regulation of adherens junction stability and disassembly	3/48	0.06647361590927181	0.1912939793251145	0	0	3.3792746113989636	9.161045059579699	CDC42;PTPN6;HRAS
AKT signaling pathway	2/22	0.06750167661441805	0.19184687037781972	0	0	5.062273901808785	13.645879920140587	AKT1;YWHAH
CCR3 signaling in eosinophils	2/22	0.06750167661441805	0.19184687037781972	0	0	5.062273901808785	13.645879920140587	CFL1;HRAS
Nitric oxide signaling pathway	2/22	0.06750167661441805	0.19184687037781972	0	0	5.062273901808785	13.645879920140587	PPP3CC;CALM3
Smooth muscle contraction	2/22	0.06750167661441805	0.19184687037781972	0	0	5.062273901808785	13.645879920140587	MYL6;TLN1
Angiopoietin receptor Tie2-mediated signaling	3/49	0.06983050646291353	0.1972443228706296	0	0	3.3056431628745213	8.798578538940085	ITGB1;DOK2;AKT1
Ceramide signaling pathway	3/49	0.06983050646291353	0.1972443228706296	0	0	3.3056431628745213	8.798578538940085	AKT1;EIF2AK2;CTSD
Apoptosis modulation and signaling	4/80	0.07059593260512198	0.1987946813849754	0	0	2.67053998632946	7.07902132352092	DAXX;CAPNS1;BAK1;MYD88
Hypoxia and p53 in the cardiovascular system	2/23	0.07300786753475132	0.2038030460257145	0	0	4.820967146548542	12.617377697915115	RPA1;AKT1
Signaling events mediated by the hedgehog family	2/23	0.07300786753475132	0.2038030460257145	0	0	4.820967146548542	12.617377697915115	AKT1;ARRB2
Non-coding RNA metabolism	3/50	0.07326253288506077	0.2038030460257145	0	0	3.2351449674787784	8.455717645155701	NUP210;SNRPD1;NUP50
Translation factors	3/50	0.07326253288506077	0.2038030460257145	0	0	3.2351449674787784	8.455717645155701	EIF4H;EIF4EBP2;EIF2AK2
ATM-dependent DNA damage response	4/82	0.07581222846476227	0.21025868800801137	0	0	2.6017982017982018	6.711327206036403	CDC42;CCND3;RAC2;BAK1
Endogenous Toll-like receptor signaling	2/24	0.07865282448580545	0.21553221754617732	0	0	4.601597369039229	11.700535643960594	IRAK4;MYD88
Inhibition of cellular proliferation by Gleevec	2/24	0.07865282448580545	0.21553221754617732	0	0	4.601597369039229	11.700535643960594	AKT1;HRAS
Lysosome vesicle biogenesis	2/24	0.07865282448580545	0.21553221754617732	0	0	4.601597369039229	11.700535643960594	CTSZ;AP1S1
Plexin D1 signaling	2/24	0.07865282448580545	0.21553221754617732	0	0	4.601597369039229	11.700535643960594	ITGB1;SEMA4A
Apoptotic execution  phase	3/52	0.08034673816427321	0.2188673757709282	0	0	3.1027810087765677	7.823363773239932	DBNL;HMGB2;PLEC
Signaling events mediated by PTP1B	3/52	0.08034673816427321	0.2188673757709282	0	0	3.1027810087765677	7.823363773239932	AKT1;CSK;CAPN1
Transmembrane transport of small molecules	13/432	0.08082481996610032	0.21951829801443812	0	0	1.5836591682323669	3.9836490011071177	ABCA2;SLC14A1;NUP210;ATP8B2;SLC44A2;SLC35C1;ATP2A3;HK1;SLCO4A1;GNB2;NUP50;PRKACA;ABCD1
Cell junction organization	4/84	0.08121706971703514	0.2199329498532102	0	0	2.5364935064935064	6.368196275505446	ITGB1;VASP;FLNA;PLEC
Wnt signaling pathway	8/231	0.08279179955530813	0.22317919683821	0	0	1.82554759130445	4.548217210927553	CCND3;PPP3CC;RAC2;AKT1;KREMEN2;AXIN2;PRKACA;MARK2
Signaling by NOTCH	5/119	0.08290207638543531	0.22317919683821	0	0	2.226905153508772	5.545205767436334	LFNG;MFNG;ATP2A3;ARRB2;HDAC7
Asparagine N-linked glycosylation	4/85	0.0839891692831365	0.22335997935899962	0	0	2.505050505050505	6.205179005436831	RPN2;PRKCSH;DDOST;B4GALT5
MicroRNAs in cardiomyocyte hypertrophy	4/85	0.0839891692831365	0.22335997935899962	0	0	2.505050505050505	6.205179005436831	PIK3CD;AKT1;CALM3;HDAC7
Thrombin signaling through protease-activated receptors	3/53	0.08399620896559838	0.22335997935899962	0	0	3.0405699481865285	7.531441934376379	GNB2;ARRB2;F2RL3
Basigin interactions	2/25	0.08442909895160443	0.22335997935899962	0	0	4.4013032243568135	10.879331281185314	ITGB1;SPN
G0 and early G1 pathway	2/25	0.08442909895160443	0.22335997935899962	0	0	4.4013032243568135	10.879331281185314	E2F4;CDC25A
Phosphoinositides and their downstream targets	2/25	0.08442909895160443	0.22335997935899962	0	0	4.4013032243568135	10.879331281185314	AKT1;ARHGEF2
Notch signaling pathway	5/121	0.08754022364236921	0.23092507271176704	0	0	2.1882857399425286	5.329913245201779	LFNG;DTX3L;MFNG;AKT1;MARK2
Mitotic G2-G2/M phases	4/87	0.08967050775125794	0.2316269862526244	0	0	2.444437490220623	5.895038088546328	CEP250;PRKACA;CDC25A;CDC25B
ALK1 pathway	2/26	0.09032947829895374	0.2316269862526244	0	0	4.217700258397933	10.140580557478795	ARRB2;PPP1CA
ERBB2 role in signal transduction and oncology	2/26	0.09032947829895374	0.2316269862526244	0	0	4.217700258397933	10.140580557478795	AKT1;HRAS
Glycosaminoglycan biosynthesis: heparan sulfate	2/26	0.09032947829895374	0.2316269862526244	0	0	4.217700258397933	10.140580557478795	B3GAT3;B4GALT7
Inhibition of activated T cell apoptosis by neuropeptides VIP and PACAP	2/26	0.09032947829895374	0.2316269862526244	0	0	4.217700258397933	10.140580557478795	PPP3CC;CALM3
Integrin family cell surface interactions	2/26	0.09032947829895374	0.2316269862526244	0	0	4.217700258397933	10.140580557478795	ITGB1;ITGB7
Segmentation clock	2/26	0.09032947829895374	0.2316269862526244	0	0	4.217700258397933	10.140580557478795	LFNG;KREMEN2
Selenoamino acid metabolism	2/26	0.09032947829895374	0.2316269862526244	0	0	4.217700258397933	10.140580557478795	SCLY;GGT1
Tetrasaccharide linker sequence formation in glycosaminoglycan biosynthesis	2/26	0.09032947829895374	0.2316269862526244	0	0	4.217700258397933	10.140580557478795	B3GAT3;B4GALT7
YAP1- and WWTR1 (TAZ)-stimulated gene expression	2/26	0.09032947829895374	0.2316269862526244	0	0	4.217700258397933	10.140580557478795	RXRA;TEAD1
Activation of RAS in B cells	1/5	0.0935485276815601	0.236577268351714	0	0	12.633376288659793	29.931942160242087	HRAS
Axonal growth stimulation	1/5	0.0935485276815601	0.236577268351714	0	0	12.633376288659793	29.931942160242087	ARHGDIA
Flap intermediate removal from the telomere lagging strand (C-strand)	1/5	0.0935485276815601	0.236577268351714	0	0	12.633376288659793	29.931942160242087	RPA1
PKA-mediated phosphorylation of key metabolic factors	1/5	0.0935485276815601	0.236577268351714	0	0	12.633376288659793	29.931942160242087	PRKACA
Phenylalanine, tyrosine and tryptophan biosynthesis	1/5	0.0935485276815601	0.236577268351714	0	0	12.633376288659793	29.931942160242087	GOT2
Prostate cancer	4/89	0.09553153147638652	0.23969248564379964	0	0	2.3866768525592055	5.604630659651595	PIK3CD;AKT1;E2F2;HRAS
ADP signalling through P2Y purinoceptor 12	2/27	0.09634697952348809	0.23969248564379964	0	0	4.048785529715762	9.47334527950817	GNB2;GNAI2
Control of gene expression by vitamin D receptor	2/27	0.09634697952348809	0.23969248564379964	0	0	4.048785529715762	9.47334527950817	SMARCC1;RXRA
FSH signaling pathway	2/27	0.09634697952348809	0.23969248564379964	0	0	4.048785529715762	9.47334527950817	AKT1;PRKACA
Oxidative stress	2/27	0.09634697952348809	0.23969248564379964	0	0	4.048785529715762	9.47334527950817	CYBA;XDH
Rev-mediated nuclear export of HIV-1 RNA	2/27	0.09634697952348809	0.23969248564379964	0	0	4.048785529715762	9.47334527950817	NUP210;NUP50
Inositol phosphate metabolism	3/57	0.09927701302442375	0.24499004826994894	0	0	2.814766839378238	6.501664484122568	PIK3CD;PIP4K2B;CDIPT
Pre-NOTCH expression and processing	3/57	0.09927701302442375	0.24499004826994894	0	0	2.814766839378238	6.501664484122568	LFNG;MFNG;ATP2A3
SHP2 signaling	3/57	0.09927701302442375	0.24499004826994894	0	0	2.814766839378238	6.501664484122568	IL2RB;PRKACA;HRAS
Cell cycle: G1/S checkpoint	2/28	0.10247484306099139	0.24952760193631324	0	0	3.892864241701451	8.868481740167312	CDK6;CDC25A
Endosomal sorting complex required for transport (ESCRT) pathway	2/28	0.10247484306099139	0.24952760193631324	0	0	3.892864241701451	8.868481740167312	SNF8;VPS36
G-protein activation	2/28	0.10247484306099139	0.24952760193631324	0	0	3.892864241701451	8.868481740167312	GNB2;GNAI2
G-protein beta-gamma signalling	2/28	0.10247484306099139	0.24952760193631324	0	0	3.892864241701451	8.868481740167312	GNB2;AKT1
Nef in HIV-1 replication and disease pathogenesis	2/28	0.10247484306099139	0.24952760193631324	0	0	3.892864241701451	8.868481740167312	AP2S1;AP1S1
Caspase cascade in apoptosis	3/59	0.10730674748672474	0.25920153649994876	0	0	2.713961880088823	6.057735923313852	ARHGDIB;PRF1;AKT1
Cell-cell communication	5/129	0.10740293125735156	0.25920153649994876	0	0	2.0462659610215055	4.565562731431576	VASP;ITGB1;FLNA;PTPN6;PLEC
Amine compound SLC transporters	2/29	0.1087065267456212	0.25920153649994876	0	0	3.748492678725237	8.31829300941779	SLC14A1;SLC44A2
IGF1 pathway	2/29	0.1087065267456212	0.25920153649994876	0	0	3.748492678725237	8.31829300941779	AKT1;HRAS
Inhibition of insulin secretion by adrenaline/noradrenaline	2/29	0.1087065267456212	0.25920153649994876	0	0	3.748492678725237	8.31829300941779	GNB2;GNAI2
Phototransduction	2/29	0.1087065267456212	0.25920153649994876	0	0	3.748492678725237	8.31829300941779	CALM3;ARRB2
T cell receptor calcium pathway	2/29	0.1087065267456212	0.25920153649994876	0	0	3.748492678725237	8.31829300941779	CALM3;PRKACA
Thyroid cancer	2/29	0.1087065267456212	0.25920153649994876	0	0	3.748492678725237	8.31829300941779	RXRA;HRAS
L1CAM interactions	4/94	0.11094312896107822	0.26170859187342105	0	0	2.2535064935064937	4.95486937048373	ITGB1;RPS6KA4;RPS6KA1;AP2S1
Beta-oxidation of very long chain fatty acids	1/6	0.11118338870439455	0.26170859187342105	0	0	10.106185567010309	22.198987391304836	ABCD1
G beta-gamma signaling through PI3K gamma	1/6	0.11118338870439455	0.26170859187342105	0	0	10.106185567010309	22.198987391304836	AKT1
Influenza factor interactions with host	1/6	0.11118338870439455	0.26170859187342105	0	0	10.106185567010309	22.198987391304836	EIF2AK2
RSK activation	1/6	0.11118338870439455	0.26170859187342105	0	0	10.106185567010309	22.198987391304836	RPS6KA1
Parkinson's disease	5/131	0.11268661335510766	0.26456857048590493	0	0	2.013578869047619	4.395933927710811	NDUFB7;ATP5H;ATP5G3;SDHB;COX5A
Activation of the pre-replicative complex	2/30	0.11503570000545868	0.2665892013669527	0	0	3.614433370247324	7.816258297656293	CDT1;RPA1
CDC42 activity regulation	2/30	0.11503570000545868	0.2665892013669527	0	0	3.614433370247324	7.816258297656293	CDC42;ARHGDIA
Interferon-beta enhancer pathway	2/30	0.11503570000545868	0.2665892013669527	0	0	3.614433370247324	7.816258297656293	SMARCC1;ACTB
Nectin adhesion pathway	2/30	0.11503570000545868	0.2665892013669527	0	0	3.614433370247324	7.816258297656293	CDC42;TLN1
Nuclear events mediated by MAP kinases	2/30	0.11503570000545868	0.2665892013669527	0	0	3.614433370247324	7.816258297656293	RPS6KA1;DUSP7
Androgen receptor proteolysis and transcription regulation	3/61	0.11558006769504049	0.2665892013669527	0	0	2.6201089869572987	5.653649588631232	CCND3;CDK6;AKT1
Leptin signaling pathway	3/61	0.11558006769504049	0.2665892013669527	0	0	2.6201089869572987	5.653649588631232	CDC42;AKT1;HRAS
Membrane trafficking	5/133	0.11809317135456254	0.27170308597365517	0	0	1.9819132486979167	4.233924366651656	COPB2;CTSZ;AP1S1;SNF8;VPS36
Signaling events mediated by focal adhesion kinase	3/62	0.1198042571612184	0.2749507701849962	0	0	2.57556863089488	5.465088925938528	ITGB1;CAPN2;TLN1
Alpha-6 beta-4 integrin signaling pathway	2/31	0.12145623807660552	0.2753008063069725	0	0	3.4896195313196117	7.35682029815824	AKT1;HRAS
Keratan sulfate/keratin metabolism	2/31	0.12145623807660552	0.2753008063069725	0	0	3.4896195313196117	7.35682029815824	HEXB;B4GALT5
Ras family activation regulation	2/31	0.12145623807660552	0.2753008063069725	0	0	3.4896195313196117	7.35682029815824	CALM3;HRAS
Signal amplification	2/31	0.12145623807660552	0.2753008063069725	0	0	3.4896195313196117	7.35682029815824	GNB2;GNAI2
Transport of vitamins, nucleosides, and related molecules	2/31	0.12145623807660552	0.2753008063069725	0	0	3.4896195313196117	7.35682029815824	SLCO4A1;SLC35C1
Fatty acid, triacylglycerol, and ketone body metabolism	6/173	0.12215534927471319	0.2762034744684401	0	0	1.8239864917684214	3.8348617212302067	ELOVL1;RXRA;LPCAT4;GPD1L;TEAD1;AGPAT3
Oxidative phosphorylation	5/136	0.12642811422220654	0.2781627316688084	0	0	1.9362277353689568	4.004276564436809	NDUFB7;ATP5H;ATP5G3;SDHB;COX5A
Netrin-mediated signaling events	2/32	0.12796221650380782	0.2781627316688084	0	0	3.37312661498708	6.935216599922956	CDC42;AGAP2
Syndecan 4 pathway	2/32	0.12796221650380782	0.2781627316688084	0	0	3.37312661498708	6.935216599922956	ITGB1;GIPC1
Interferon alpha/beta signaling	3/64	0.12841998873704974	0.2781627316688084	0	0	2.4908689373991337	5.112382018448279	OAS3;PTPN6;PSMB8
Arachidonate epoxygenase/epoxide hydrolase pathway	1/7	0.12847603292764134	0.2781627316688084	0	0	8.42139175257732	17.28080456466185	COX5A
Attachment of GPI anchor to uPAR	1/7	0.12847603292764134	0.2781627316688084	0	0	8.42139175257732	17.28080456466185	PIGT
CREB phosphorylation	1/7	0.12847603292764134	0.2781627316688084	0	0	8.42139175257732	17.28080456466185	RPS6KA1
Caffeine metabolism	1/7	0.12847603292764134	0.2781627316688084	0	0	8.42139175257732	17.28080456466185	XDH
Cyanoamino acid metabolism	1/7	0.12847603292764134	0.2781627316688084	0	0	8.42139175257732	17.28080456466185	GGT1
Endothelial NOS activation	1/7	0.12847603292764134	0.2781627316688084	0	0	8.42139175257732	17.28080456466185	AKT1
FXR and LXR regulation of cholesterol metabolism	1/7	0.12847603292764134	0.2781627316688084	0	0	8.42139175257732	17.28080456466185	RXRA
Fas signaling pathway in cardiomyocytes	1/7	0.12847603292764134	0.2781627316688084	0	0	8.42139175257732	17.28080456466185	AKT1
Glucocorticoid biosynthesis	1/7	0.12847603292764134	0.2781627316688084	0	0	8.42139175257732	17.28080456466185	HSD11B1
Homologous DNA pairing and strand exchange	1/7	0.12847603292764134	0.2781627316688084	0	0	8.42139175257732	17.28080456466185	RPA1
MEK activation	1/7	0.12847603292764134	0.2781627316688084	0	0	8.42139175257732	17.28080456466185	HRAS
Nef-mediated CD8 downregulation	1/7	0.12847603292764134	0.2781627316688084	0	0	8.42139175257732	17.28080456466185	AP2S1
Negative regulation of the PI3K/Akt network	1/7	0.12847603292764134	0.2781627316688084	0	0	8.42139175257732	17.28080456466185	AKT1
Wnt/LRP6 signaling	1/7	0.12847603292764134	0.2781627316688084	0	0	8.42139175257732	17.28080456466185	KREMEN2
Dilated cardiomyopathy	4/100	0.13078694895009155	0.28249980973219774	0	0	2.112012987012987	4.296226455051587	ITGB1;ITGB7;PRKACA;ACTB
LPA receptor mediated events	3/65	0.13280843092609168	0.2861928159393243	0	0	2.450568276784222	4.947323781459103	AKT1;HRAS;GNAI2
GnRH signaling pathway	4/101	0.13422885068797688	0.2865776736393273	0	0	2.0901325478645068	4.197423191913497	CDC42;CALM3;PRKACA;HRAS
Melanogenesis	4/101	0.13422885068797688	0.2865776736393273	0	0	2.0901325478645068	4.197423191913497	CALM3;PRKACA;HRAS;GNAI2
E2F-mediated regulation of DNA replication	2/33	0.1345479055975491	0.2865776736393273	0	0	3.2641493706760025	6.547344948180729	CDT1;CDC25A
Glucagon signaling in metabolic regulation	2/33	0.1345479055975491	0.2865776736393273	0	0	3.2641493706760025	6.547344948180729	GNB2;PRKACA
PIP biosynthesis at the plasma membrane	2/33	0.1345479055975491	0.2865776736393273	0	0	3.2641493706760025	6.547344948180729	PIK3CD;PIP4K2B
p53 signaling pathway	5/139	0.1350254762700437	0.2869291370738428	0	0	1.892587842039801	3.7895131268062454	PYCARD;E2F2;BAK1;CTSD;PML
Endochondral ossification	3/66	0.1372485182529246	0.2903090777792276	0	0	2.411547002220577	4.789240694655114	AKT1;CALM3;PRKACA
HIF-1 transcriptional activity in hypoxia	3/66	0.1372485182529246	0.2903090777792276	0	0	2.411547002220577	4.789240694655114	AKT1;HK1;HDAC7
EGF receptor transactivation by GPCRs in cardiac hypertrophy	2/34	0.14120776522210077	0.2953119988858558	0	0	3.161983204134367	6.189654724213372	RPS6KA1;HRAS
MAPK/TRK pathway	2/34	0.14120776522210077	0.2953119988858558	0	0	3.161983204134367	6.189654724213372	RPS6KA1;HRAS
N-cadherin signaling events	2/34	0.14120776522210077	0.2953119988858558	0	0	3.161983204134367	6.189654724213372	CDC42;CALM3
TOR signaling	2/34	0.14120776522210077	0.2953119988858558	0	0	3.161983204134367	6.189654724213372	CDC42;AKT1
MHC class II antigen presentation	4/103	0.14122218683103563	0.2953119988858558	0	0	2.047697756788666	4.0082062544265495	CTSA;AP2S1;AP1S1;CTSD
Binding of RNA by insulin-like growth factor 2 mRNA binding proteins (IGF2BPs/IMPs/VICKZs)	1/8	0.14543308392388815	0.2953707323940914	0	0	7.2179675994108985	13.916524493766076	ACTB
CHL1 interactions	1/8	0.14543308392388815	0.2953707323940914	0	0	7.2179675994108985	13.916524493766076	ITGB1
Chromatin remodeling by nuclear receptors to facilitate initiation of transcription in carcinoma cells	1/8	0.14543308392388815	0.2953707323940914	0	0	7.2179675994108985	13.916524493766076	RXRA
Cross-presentation of particulate exogenous antigens (phagosomes)	1/8	0.14543308392388815	0.2953707323940914	0	0	7.2179675994108985	13.916524493766076	CYBA
Fatty acid elongation in mitochondria	1/8	0.14543308392388815	0.2953707323940914	0	0	7.2179675994108985	13.916524493766076	ACAA2
Glucocorticoid and mineralcorticoid metabolism	1/8	0.14543308392388815	0.2953707323940914	0	0	7.2179675994108985	13.916524493766076	HSD11B1
Mitotic metaphase/anaphase transition	1/8	0.14543308392388815	0.2953707323940914	0	0	7.2179675994108985	13.916524493766076	RAD21
Proepithelin conversion to epithelin and wound repair control	1/8	0.14543308392388815	0.2953707323940914	0	0	7.2179675994108985	13.916524493766076	GRN
Sema4D-mediated inhibition of cell attachment and migration	1/8	0.14543308392388815	0.2953707323940914	0	0	7.2179675994108985	13.916524493766076	SEMA4D
Support of platelet aggregation by Eph kinases and ephrins	1/8	0.14543308392388815	0.2953707323940914	0	0	7.2179675994108985	13.916524493766076	ITGB1
Transcription factor regulation of microRNAs related to cardiac hypertrophy	1/8	0.14543308392388815	0.2953707323940914	0	0	7.2179675994108985	13.916524493766076	AKT1
Transport of nucleotide sugars	1/8	0.14543308392388815	0.2953707323940914	0	0	7.2179675994108985	13.916524493766076	SLC35C1
Vitamin D biosynthesis	1/8	0.14543308392388815	0.2953707323940914	0	0	7.2179675994108985	13.916524493766076	RXRA
Messenger RNA splicing: major pathway	3/68	0.14627740258500413	0.29642970325173024	0	0	2.337106416899163	4.492503843630497	HNRNPUL1;RBM8A;CD2BP2
Fibroblast growth factor receptor pathway	4/105	0.14835708640152862	0.2999819500365711	0	0	2.006943551498007	3.8295155514178787	RPS6KA4;RPS6KA1;AKT1;HRAS
Interleukin-5 regulation of apoptosis	5/144	0.1499123605880703	0.3022660158549868	0	0	1.8240407673860912	3.461490223573956	CCND3;PSMB4;LIMK2;ZYX;MYD88
Huntington's disease	6/184	0.1501452104900588	0.3022660158549868	0	0	1.7103001144131194	3.242989637982399	NDUFB7;AP2S1;ATP5H;ATP5G3;SDHB;COX5A
GM-CSF-mediated signaling events	2/36	0.1547287521888503	0.3087847706725317	0	0	2.9756801945584437	5.552862299447092	PRKACA;HRAS
Glycogen metabolism	2/36	0.1547287521888503	0.3087847706725317	0	0	2.9756801945584437	5.552862299447092	PYGB;CALM3
Ion transport by P-type ATPases	2/36	0.1547287521888503	0.3087847706725317	0	0	2.9756801945584437	5.552862299447092	ATP8B2;ATP2A3
Phospholipids as signaling intermediaries	2/36	0.1547287521888503	0.3087847706725317	0	0	2.9756801945584437	5.552862299447092	AKT1;HRAS
Antiviral mechanism by interferon-stimulated genes	3/70	0.1554941989779573	0.30963920750925117	0	0	2.2671100456267883	4.2194247283344914	NUP210;NUP50;EIF2AK2
Interleukin-6 signaling pathway	3/71	0.1601691865874301	0.31123856178846016	0	0	2.2336558975921976	4.090995738330078	AKT1;HRAS;VAV1
Viral myocarditis	3/71	0.1601691865874301	0.31123856178846016	0	0	2.2336558975921976	4.090995738330078	PRF1;RAC2;ACTB
Activation of NMDA receptor upon glutamate binding and postsynaptic events	2/37	0.16157970090656743	0.31123856178846016	0	0	2.890513104466593	5.268702283654631	RPS6KA1;HRAS
AKT phosphorylation of nuclear targets	1/9	0.1620610376196993	0.31123856178846016	0	0	6.315399484536083	11.492651815926612	AKT1
Abl role in Robo-Slit signaling	1/9	0.1620610376196993	0.31123856178846016	0	0	6.315399484536083	11.492651815926612	CAP1
Axonogenesis regulation by p75 neurotrophin receptor	1/9	0.1620610376196993	0.31123856178846016	0	0	6.315399484536083	11.492651815926612	ARHGDIA
Calcium/calmodulin-dependent protein kinase activation	1/9	0.1620610376196993	0.31123856178846016	0	0	6.315399484536083	11.492651815926612	CALM3
EGFR transactivation by gastrin	1/9	0.1620610376196993	0.31123856178846016	0	0	6.315399484536083	11.492651815926612	HRAS
Folding of actin by CCT/TriC	1/9	0.1620610376196993	0.31123856178846016	0	0	6.315399484536083	11.492651815926612	ACTB
Inactivation of Cdc42 and Rac	1/9	0.1620610376196993	0.31123856178846016	0	0	6.315399484536083	11.492651815926612	CDC42
Inhibition of matrix metalloproteinases	1/9	0.1620610376196993	0.31123856178846016	0	0	6.315399484536083	11.492651815926612	HRAS
